<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,19,12,C MALVAL,08/10/2024,14:04:43,946,clermont Ligne 3 passage 5,M         ,63L3P5
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
110,0.52,15.06,31.0,9.0,,0.00,?,?,?,?,?,?,12.371,
111,0.51,16.04,31.0,9.0,,0.00,?,?,?,?,?,?,12.535,
112,0.53,14.67,31.0,9.0,,0.00,?,?,?,?,?,?,12.699,
113,0.53,15.33,31.0,9.0,,0.00,?,?,?,?,?,?,12.699,
114,0.52,14.44,31.0,9.0,,0.00,?,?,?,?,?,?,12.851,
115,0.50,15.75,31.0,9.0,,0.00,?,?,?,?,?,?,13.010,
116,0.50,15.01,31.0,9.0,,0.00,?,?,?,?,?,?,13.167,
117,0.50,16.07,31.0,9.0,,0.00,?,?,?,?,?,?,13.167,
118,0.51,15.72,31.0,8.2,,0.00,?,?,?,?,?,?,13.326,
119,0.51,15.31,31.0,8.2,,0.00,?,?,?,?,?,?,13.477,
120,0.51,15.01,31.0,8.2,,0.00,?,?,?,?,?,?,13.477,
121,0.51,16.46,31.0,8.2,,0.00,?,?,?,?,?,?,13.635,
122,0.50,14.38,31.0,8.2,,0.00,?,?,?,?,?,?,13.792,
123,0.51,14.67,31.0,8.0,,0.00,?,?,?,?,?,?,13.950,
124,0.50,14.69,31.0,8.0,,0.00,?,?,?,?,?,?,13.950,
125,0.51,15.93,31.0,8.0,,0.00,?,?,?,?,?,?,14.113,
126,0.48,15.16,31.0,8.0,,0.00,?,?,?,?,?,?,14.280,
127,0.50,14.90,31.0,7.5,,0.00,?,?,?,?,?,?,14.432,
128,0.50,15.84,31.0,7.5,,0.00,?,?,?,?,?,?,14.432,
129,0.50,15.16,31.0,7.5,,0.00,?,?,?,?,?,?,14.591,
130,0.50,16.16,31.0,7.5,,0.00,?,?,?,?,?,?,14.746,
131,0.50,14.85,31.0,7.1,,0.00,?,?,?,?,?,?,14.906,
132,0.50,16.26,31.0,7.1,,0.00,?,?,?,?,?,?,14.906,
133,0.49,14.39,31.0,7.1,,0.00,?,?,?,?,?,?,15.071,
134,0.50,14.25,31.0,7.1,,0.00,?,?,?,?,?,?,15.231,
135,0.49,15.55,31.0,7.1,,0.00,?,?,?,?,?,?,15.231,
136,0.50,14.79,31.0,6.6,,0.00,?,?,?,?,?,?,15.393,
137,0.50,16.12,31.0,6.6,,0.00,?,?,?,?,?,?,15.557,
138,0.50,15.82,31.0,6.6,,0.00,?,?,?,?,?,?,15.557,
139,0.49,14.74,31.0,6.6,,0.00,?,?,?,?,?,?,15.717,
140,0.49,15.38,31.0,6.4,,0.00,?,?,?,?,?,?,15.874,
141,0.48,14.83,31.0,6.4,,0.00,?,?,?,?,?,?,16.028,
142,0.49,15.75,31.0,6.4,,0.00,?,?,?,?,?,?,16.028,
143,0.49,14.95,31.0,6.4,,0.00,?,?,?,?,?,?,16.192,
144,0.49,15.70,31.0,6.3,,0.00,?,?,?,?,?,?,16.344,
145,0.50,14.30,31.0,6.3,,0.00,?,?,?,?,?,?,16.496,
146,0.50,14.57,31.0,6.3,,0.00,?,?,?,?,?,?,16.496,
147,0.50,14.45,31.0,6.3,,0.00,?,?,?,?,?,?,16.657,
148,0.49,15.04,31.0,6.3,,0.00,?,?,?,?,?,?,16.809,
149,0.50,15.50,31.5,6.3,,0.00,?,?,?,?,?,?,16.809,
150,0.49,16.02,31.0,6.4,,0.00,?,?,?,?,?,?,16.961,
151,0.48,15.23,31.0,6.4,,0.00,?,?,?,?,?,?,17.125,
152,0.49,15.32,31.0,6.4,,0.00,?,?,?,?,?,?,17.125,
153,0.50,14.79,31.0,6.4,,0.00,?,?,?,?,?,?,17.292,
154,0.49,15.45,31.0,6.3,,0.00,?,?,?,?,?,?,17.453,
155,0.48,15.11,31.0,6.3,,0.00,?,?,?,?,?,?,17.453,
156,0.48,15.81,31.0,6.3,,0.00,?,?,?,?,?,?,17.605,
157,0.48,14.45,31.0,6.3,,0.00,?,?,?,?,?,?,17.760,
158,0.47,14.31,31.0,6.3,,0.00,?,?,?,?,?,?,17.917,
159,0.48,14.08,31.0,6.3,,0.00,?,?,?,?,?,?,17.917,
160,0.48,14.80,31.0,6.3,,0.00,?,?,?,?,?,?,18.078,
161,0.48,16.19,31.0,6.3,,0.00,?,?,?,?,?,?,18.231,
162,0.47,15.14,31.0,6.3,,0.00,?,?,?,?,?,?,18.395,
163,0.48,15.11,31.0,6.3,,0.00,?,?,?,?,?,?,18.395,
164,0.47,15.37,31.0,6.4,,0.00,?,?,?,?,?,?,18.557,
165,0.49,14.99,31.0,6.4,,0.00,?,?,?,?,?,?,18.717,
166,0.47,15.79,31.0,6.4,,0.00,?,?,?,?,?,?,18.871,
167,0.47,14.47,31.0,6.4,,0.00,?,?,?,?,?,?,18.871,
168,0.47,15.52,31.0,6.3,,0.00,?,?,?,?,?,?,19.030,
169,0.48,14.18,31.0,6.3,,0.00,?,?,?,?,?,?,19.182,
170,0.47,14.98,31.0,6.3,,0.00,?,?,?,?,?,?,19.345,
171,0.47,14.62,31.0,6.3,,0.00,?,?,?,?,?,?,19.345,
172,0.46,16.63,31.0,6.2,,0.00,?,?,?,?,?,?,19.511,
173,0.47,13.25,31.0,6.2,,0.00,?,?,?,?,?,?,19.511,
