<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,19,12,C MALVAL,08/10/2024,14:11:13,949,Clermont 63 Ligne 3 passage 6,M         ,63L3P6
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
30,0.84,11.42,32.0,42.1,,0.00,?,?,?,?,?,?,3.283,
31,0.74,15.84,32.0,42.1,,0.00,?,?,?,?,?,?,3.434,
32,0.81,12.84,32.0,42.1,,0.00,?,?,?,?,?,?,3.434,
33,0.76,16.43,32.0,42.1,,0.00,?,?,?,?,?,?,3.592,
34,0.76,13.52,32.0,42.1,,0.00,?,?,?,?,?,?,3.751,
35,0.76,15.13,32.0,34.4,,0.00,?,?,?,?,?,?,3.903,
36,0.76,15.60,32.0,34.4,,0.00,?,?,?,?,?,?,3.903,
37,0.75,16.58,32.0,34.4,,0.00,?,?,?,?,?,?,4.067,
38,0.76,13.23,32.0,34.4,,0.00,?,?,?,?,?,?,4.231,
39,0.79,14.33,32.0,34.4,,0.00,?,?,?,?,?,?,4.231,
40,0.75,15.31,32.0,24.8,,0.00,?,?,?,?,?,?,4.389,
41,0.78,12.47,32.0,24.8,,0.00,?,?,?,?,?,?,4.549,
42,0.76,15.26,32.0,24.8,,0.00,?,?,?,?,?,?,4.549,
43,0.71,15.99,32.0,24.8,,0.00,?,?,?,?,?,?,4.700,
44,0.75,15.01,32.0,12.7,,0.00,?,?,?,?,?,?,4.858,
45,0.77,17.73,31.5,12.7,,0.00,?,?,?,?,?,?,4.858,
46,0.80,13.64,32.0,12.7,,0.00,?,?,?,?,?,?,5.020,
47,0.84,14.25,31.5,12.7,,0.00,?,?,?,?,?,?,5.171,
48,0.86,13.72,32.0,12.7,,0.00,?,?,?,?,?,?,5.331,
49,0.87,16.85,32.0,12.7,,0.00,?,?,?,?,?,?,5.331,
50,0.80,14.39,32.0,24.9,,0.00,?,?,?,?,?,?,5.497,
51,0.84,14.11,32.0,24.9,,0.00,?,?,?,?,?,?,5.659,
52,0.76,14.78,31.7,24.9,,0.00,?,?,?,?,?,?,5.811,
53,0.77,9.61,32.0,24.9,,0.00,?,?,?,?,?,?,5.811,
54,0.75,16.01,31.7,24.9,,0.00,?,?,?,?,?,?,5.962,
55,0.69,17.24,32.0,24.9,,0.00,?,?,?,?,?,?,6.127,START@55.0m
56,0.72,13.01,31.7,24.9,,0.00,?,?,?,?,?,?,6.127,
57,0.77,13.81,31.5,24.9,,0.00,?,?,?,?,?,?,6.279,
58,0.66,18.81,31.7,0.0,,0.00,?,?,?,?,?,?,6.442,
59,0.63,9.85,31.5,0.0,,0.00,?,?,?,?,?,?,6.442,
60,0.58,16.28,31.7,0.0,,0.00,?,?,?,?,?,?,6.607,
61,0.52,14.77,32.0,0.0,,0.00,?,?,?,?,?,?,6.760,
62,0.62,13.64,31.7,0.0,,0.00,?,?,?,?,?,?,6.919,
63,0.57,16.72,32.0,0.0,,0.00,?,?,?,?,?,?,6.919,
64,0.59,13.56,31.3,0.0,,0.00,?,?,?,?,?,?,7.071,
65,0.56,16.31,31.0,0.0,,0.00,?,?,?,?,?,?,7.231,
66,0.51,14.49,31.0,0.0,,0.00,?,?,?,?,?,?,7.393,
67,0.54,15.72,31.0,0.0,,0.00,?,?,?,?,?,?,7.393,
68,0.53,15.13,31.0,0.0,,0.00,?,?,?,?,?,?,7.544,
69,0.53,14.28,31.0,0.0,,0.00,?,?,?,?,?,?,7.703,
70,0.48,14.60,31.0,0.0,,0.00,?,?,?,?,?,?,7.703,
71,0.50,13.94,31.0,0.0,,0.00,?,?,?,?,?,?,7.866,
72,0.50,16.36,31.0,0.0,,0.00,?,?,?,?,?,?,8.029,
73,0.52,13.94,31.0,0.0,,0.00,?,?,?,?,?,?,8.029,
74,0.52,14.62,31.0,0.0,,0.00,?,?,?,?,?,?,8.192,
75,0.51,14.67,31.0,0.0,,0.00,?,?,?,?,?,?,8.357,
76,0.53,14.94,31.0,0.0,,0.00,?,?,?,?,?,?,8.357,
77,0.52,16.63,31.3,0.0,,0.00,?,?,?,?,?,?,8.517,
78,0.51,13.30,31.0,0.0,,0.00,?,?,?,?,?,?,8.669,
79,0.56,13.72,32.0,0.0,,0.00,?,?,?,?,?,?,8.821,
80,0.50,27.70,31.0,0.0,,0.00,?,?,?,?,?,?,8.821,
81,0.79,6.80,31.0,0.0,,0.00,?,?,?,?,?,?,8.981,
82,0.63,0.37,31.0,0.0,,0.00,?,?,?,?,?,?,9.135,
83,0.62,18.71,31.3,0.0,,0.00,?,?,?,?,?,?,9.299,
84,0.45,24.06,31.0,0.0,,0.00,?,?,?,?,?,?,9.299,
85,0.62,6.68,31.0,0.0,,0.00,?,?,?,?,?,?,9.450,
86,0.59,16.82,31.0,0.0,,0.00,?,?,?,?,?,?,9.602,
87,0.50,18.30,31.0,0.0,,0.00,?,?,?,?,?,?,9.764,
88,0.59,9.34,31.0,0.0,,0.00,?,?,?,?,?,?,9.764,
89,0.52,19.01,31.0,0.0,,0.00,?,?,?,?,?,?,9.916,
90,0.49,12.18,31.0,0.0,,0.00,?,?,?,?,?,?,10.075,
91,0.56,14.74,31.0,0.0,,0.00,?,?,?,?,?,?,10.237,
92,0.47,18.46,31.0,0.0,,0.00,?,?,?,?,?,?,10.237,
93,0.51,13.48,31.0,0.0,,0.00,?,?,?,?,?,?,10.389,
94,0.52,16.75,31.0,0.0,,0.00,?,?,?,?,?,?,10.543,
95,0.50,13.61,31.0,0.0,,0.00,?,?,?,?,?,?,10.702,
96,0.51,15.13,31.0,0.0,,0.00,?,?,?,?,?,?,10.702,
97,0.50,14.62,31.0,0.0,,0.00,?,?,?,?,?,?,10.867,
98,0.50,15.33,31.0,0.0,,0.00,?,?,?,?,?,?,10.867,
99,0.48,14.98,31.0,0.0,,0.00,?,?,?,?,?,?,11.019,
100,0.50,15.38,31.0,0.0,,0.00,?,?,?,?,?,?,11.184,
101,0.49,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,11.345,
102,0.49,14.99,31.0,0.0,,0.00,?,?,?,?,?,?,11.345,
103,0.49,15.75,31.0,0.0,,0.00,?,?,?,?,?,?,11.497,
104,0.48,13.81,31.0,0.0,,0.00,?,?,?,?,?,?,11.652,
105,0.51,14.33,31.0,0.0,,0.00,?,?,?,?,?,?,11.652,
106,0.50,15.44,31.0,0.0,,0.00,?,?,?,?,?,?,11.811,
107,0.50,15.33,31.0,0.0,,0.00,?,?,?,?,?,?,11.970,
108,0.49,14.36,31.0,0.0,,0.00,?,?,?,?,?,?,12.122,
109,0.50,14.40,31.0,0.0,,0.00,?,?,?,?,?,?,12.122,
110,0.49,14.16,31.0,0.0,,0.00,?,?,?,?,?,?,12.279,
111,0.50,14.40,31.0,0.0,,0.00,?,?,?,?,?,?,12.435,
112,0.50,15.47,31.0,0.0,,0.00,?,?,?,?,?,?,12.598,
113,0.48,15.35,31.0,0.0,,0.00,?,?,?,?,?,?,12.598,
114,0.49,15.63,31.0,0.0,,0.00,?,?,?,?,?,?,12.748,
115,0.51,13.23,31.0,0.0,,0.00,?,?,?,?,?,?,12.906,
116,0.50,15.52,31.0,4.6,,0.00,?,?,?,?,?,?,13.073,
117,0.48,14.84,31.0,4.6,,0.00,?,?,?,?,?,?,13.073,
118,0.51,16.64,31.0,4.6,,0.00,?,?,?,?,?,?,13.233,
119,0.50,14.96,31.0,4.6,,0.00,?,?,?,?,?,?,13.398,
120,0.50,15.96,31.0,4.6,,0.00,?,?,?,?,?,?,13.398,
121,0.48,14.87,31.0,6.8,,0.00,?,?,?,?,?,?,13.562,
122,0.51,15.96,31.0,6.8,,0.00,?,?,?,?,?,?,13.730,
123,0.50,14.89,31.0,6.8,,0.00,?,?,?,?,?,?,13.730,
124,0.53,14.43,31.0,6.8,,0.00,?,?,?,?,?,?,13.882,
125,0.50,14.55,31.0,6.4,,0.00,?,?,?,?,?,?,14.046,
126,0.51,15.60,31.0,6.4,,0.00,?,?,?,?,?,?,14.204,
127,0.50,15.87,31.0,6.4,,0.00,?,?,?,?,?,?,14.204,
128,0.50,14.25,31.0,6.4,,0.00,?,?,?,?,?,?,14.370,
129,0.50,16.53,31.0,6.4,,0.00,?,?,?,?,?,?,14.531,
130,0.50,14.23,31.0,5.8,,0.00,?,?,?,?,?,?,14.695,
131,0.51,16.26,31.0,5.8,,0.00,?,?,?,?,?,?,14.695,
132,0.52,14.93,31.0,5.8,,0.00,?,?,?,?,?,?,14.858,
133,0.52,15.77,31.0,5.8,,0.00,?,?,?,?,?,?,15.022,
134,0.50,15.65,31.0,5.8,,0.00,?,?,?,?,?,?,15.022,
135,0.50,13.91,31.0,5.8,,0.00,?,?,?,?,?,?,15.186,
136,0.52,14.91,31.0,5.8,,0.00,?,?,?,?,?,?,15.347,
137,0.51,14.91,31.0,5.8,,0.00,?,?,?,?,?,?,15.347,
138,0.50,15.53,31.0,5.8,,0.00,?,?,?,?,?,?,15.513,
139,0.48,16.51,31.0,5.7,,0.00,?,?,?,?,?,?,15.674,
140,0.46,15.38,31.0,5.7,,0.00,?,?,?,?,?,?,15.674,
141,0.47,15.06,31.0,5.7,,0.00,?,?,?,?,?,?,15.825,
142,0.47,15.94,31.0,5.7,,0.00,?,?,?,?,?,?,15.989,
143,0.48,15.37,31.0,6.0,,0.00,?,?,?,?,?,?,16.140,
144,0.47,15.92,31.0,6.0,,0.00,?,?,?,?,?,?,16.140,
145,0.48,15.39,31.0,6.0,,0.00,?,?,?,?,?,?,16.306,
146,0.47,14.55,31.0,6.0,,0.00,?,?,?,?,?,?,16.466,
147,0.49,14.41,31.0,6.0,,0.00,?,?,?,?,?,?,16.627,
148,0.49,15.23,31.0,6.0,,0.00,?,?,?,?,?,?,16.627,
149,0.50,15.40,31.0,5.6,,0.00,?,?,?,?,?,?,16.779,
150,0.50,15.75,31.0,5.6,,0.00,?,?,?,?,?,?,16.942,
151,0.50,15.63,31.0,5.6,,0.00,?,?,?,?,?,?,16.942,
152,0.48,15.72,31.0,5.6,,0.00,?,?,?,?,?,?,17.106,
153,0.49,15.58,31.0,6.3,,0.00,?,?,?,?,?,?,17.258,
154,0.51,15.55,31.0,6.3,,0.00,?,?,?,?,?,?,17.258,
155,0.49,15.39,31.3,6.3,,0.00,?,?,?,?,?,?,17.419,
156,0.48,15.18,31.0,6.3,,0.00,?,?,?,?,?,?,17.583,
157,0.50,16.15,31.0,6.8,,0.00,?,?,?,?,?,?,17.748,
158,0.48,14.94,31.0,6.8,,0.00,?,?,?,?,?,?,17.748,
159,0.47,14.00,31.0,6.8,,0.00,?,?,?,?,?,?,17.911,
160,0.48,14.16,31.0,6.8,,0.00,?,?,?,?,?,?,18.076,
161,0.48,14.44,31.0,6.8,,0.00,?,?,?,?,?,?,18.076,
162,0.50,14.96,31.0,7.0,,0.00,?,?,?,?,?,?,18.240,
163,0.48,16.58,31.0,7.0,,0.00,?,?,?,?,?,?,18.405,
164,0.48,13.91,31.0,7.0,,0.00,?,?,?,?,?,?,18.405,
165,0.48,16.14,31.0,7.0,,0.00,?,?,?,?,?,?,18.571,
166,0.49,14.55,31.0,7.0,,0.00,?,?,?,?,?,?,18.736,
167,0.49,15.99,31.0,7.0,,0.00,?,?,?,?,?,?,18.736,
168,0.48,14.60,31.0,7.0,,0.00,?,?,?,?,?,?,18.888,
169,0.50,15.82,31.0,7.0,,0.00,?,?,?,?,?,?,19.040,
170,0.48,14.44,31.0,7.0,,0.00,?,?,?,?,?,?,19.202,
171,0.50,15.67,31.0,7.0,,0.00,?,?,?,?,?,?,19.202,
172,0.49,14.56,31.0,7.1,,0.00,?,?,?,?,?,?,19.366,
173,0.50,16.19,31.0,7.1,,0.00,?,?,?,?,?,?,19.531,
174,0.49,14.49,31.0,7.1,,0.00,?,?,?,?,?,?,19.531,
175,0.51,15.01,31.0,7.1,,0.00,?,?,?,?,?,?,19.685,
176,0.49,14.65,31.0,6.9,,0.00,?,?,?,?,?,?,19.847,
177,0.49,15.13,31.0,6.9,,0.00,?,?,?,?,?,?,19.847,
178,0.49,14.65,31.0,6.9,,0.00,?,?,?,?,?,?,20.012,
179,0.48,15.28,31.0,6.9,,0.00,?,?,?,?,?,?,20.171,
180,0.49,15.13,31.0,7.0,,0.00,?,?,?,?,?,?,20.337,
181,0.51,14.84,31.0,7.0,,0.00,?,?,?,?,?,?,20.337,
182,0.52,15.75,31.0,7.0,,0.00,?,?,?,?,?,?,20.488,
183,0.53,14.60,31.0,7.0,,0.00,?,?,?,?,?,?,20.641,
184,0.52,15.26,31.0,6.8,,0.00,?,?,?,?,?,?,20.806,
185,0.51,14.84,31.0,6.8,,0.00,?,?,?,?,?,?,20.806,
186,0.51,15.91,31.0,6.8,,0.00,?,?,?,?,?,?,20.973,
187,0.50,14.94,31.0,6.8,,0.00,?,?,?,?,?,?,20.973,
188,0.50,15.44,31.0,6.8,,0.00,?,?,?,?,?,?,21.137,
189,0.49,14.96,31.0,7.0,,0.00,?,?,?,?,?,?,21.296,
190,0.49,14.72,31.0,7.0,,0.00,?,?,?,?,?,?,21.450,
191,0.47,14.91,31.0,7.0,,0.00,?,?,?,?,?,?,21.450,
192,0.49,14.54,31.0,7.0,,0.00,?,?,?,?,?,?,21.607,
193,0.50,14.62,31.0,7.0,,0.00,?,?,?,?,?,?,21.772,
194,0.48,14.90,31.0,7.0,,0.00,?,?,?,?,?,?,21.935,
195,0.49,15.77,31.0,7.0,,0.00,?,?,?,?,?,?,21.935,
196,0.49,15.66,31.0,7.0,,0.00,?,?,?,?,?,?,22.097,
197,0.50,15.23,31.0,7.0,,0.00,?,?,?,?,?,?,22.249,
198,0.49,15.40,31.0,7.0,,0.00,?,?,?,?,?,?,22.249,
199,0.48,13.67,31.0,6.8,,0.00,?,?,?,?,?,?,22.410,
200,0.47,15.22,31.0,6.8,,0.00,?,?,?,?,?,?,22.562,
201,0.45,13.86,31.0,6.8,,0.00,?,?,?,?,?,?,22.717,
202,0.47,14.89,31.0,6.8,,0.00,?,?,?,?,?,?,22.717,
203,0.47,15.22,31.0,6.8,,0.00,?,?,?,?,?,?,22.879,
204,0.49,16.04,31.0,6.8,,0.00,?,?,?,?,?,?,23.045,
205,0.49,15.53,31.0,6.8,,0.00,?,?,?,?,?,?,23.045,
206,0.48,13.37,31.0,6.8,,0.00,?,?,?,?,?,?,23.196,
207,0.47,15.66,31.0,6.7,,0.00,?,?,?,?,?,?,23.357,
208,0.44,14.55,31.0,6.7,,0.00,?,?,?,?,?,?,23.357,
209,0.46,15.81,31.0,6.7,,0.00,?,?,?,?,?,?,23.517,
210,0.47,16.11,31.0,6.7,,0.00,?,?,?,?,?,?,23.670,
211,0.49,16.43,31.0,7.0,,0.00,?,?,?,?,?,?,23.826,
212,0.50,15.82,31.0,7.0,,0.00,?,?,?,?,?,?,23.826,
213,0.51,16.02,31.0,7.0,,0.00,?,?,?,?,?,?,23.984,
214,0.52,14.11,31.0,7.0,,0.00,?,?,?,?,?,?,24.150,
215,0.54,14.07,31.0,7.0,,0.00,?,?,?,?,?,?,24.311,
216,0.59,15.50,31.0,7.0,,0.00,?,?,?,?,?,?,24.311,
217,0.59,13.33,31.0,7.0,,0.00,?,?,?,?,?,?,24.472,
218,0.45,17.43,31.0,7.0,,0.00,?,?,?,?,?,?,24.624,
219,0.49,14.25,31.0,7.0,,0.00,?,?,?,?,?,?,24.624,
220,0.64,13.59,31.0,7.0,,0.00,?,?,?,?,?,?,24.790,
221,0.60,15.70,31.3,6.9,,0.00,?,?,?,?,?,?,24.956,
222,0.65,14.38,31.0,6.9,,0.00,?,?,?,?,?,?,24.956,
223,0.71,14.64,31.0,6.9,,0.00,?,?,?,?,?,?,25.108,
224,0.80,15.79,31.0,6.9,,0.00,?,?,?,?,?,?,25.275,
225,0.75,15.63,31.0,6.9,,0.00,?,?,?,?,?,?,25.436,
226,0.67,16.63,31.0,6.9,,0.00,?,?,?,?,?,?,25.436,
227,0.68,15.66,31.0,6.9,,0.00,?,?,?,?,?,?,25.600,
228,0.63,15.18,31.0,6.9,,0.00,?,?,?,?,?,?,25.765,
229,0.59,16.40,31.0,6.7,,0.00,?,?,?,?,?,?,25.929,
230,0.62,14.52,31.0,6.7,,0.00,?,?,?,?,?,?,25.929,
231,0.65,15.65,31.0,6.7,,0.00,?,?,?,?,?,?,26.090,
232,0.66,14.60,31.0,6.7,,0.00,?,?,?,?,?,?,26.090,
233,0.65,13.74,31.0,6.7,,0.00,?,?,?,?,?,?,26.252,
234,0.65,14.18,31.0,6.8,,0.00,?,?,?,?,?,?,26.404,
235,0.63,16.55,31.5,6.8,,0.00,?,?,?,?,?,?,26.561,
236,0.64,15.13,31.0,6.8,,0.00,?,?,?,?,?,?,26.561,
237,0.66,15.28,31.0,6.8,,0.00,?,?,?,?,?,?,26.712,
238,0.61,14.69,31.0,6.8,,0.00,?,?,?,?,?,?,26.866,
239,0.64,14.11,31.0,6.8,,0.00,?,?,?,?,?,?,26.866,
240,0.65,15.03,31.0,6.6,,0.00,?,?,?,?,?,?,27.029,
241,0.66,14.87,31.0,6.6,,0.00,?,?,?,?,?,?,27.181,
242,0.62,15.16,31.0,6.6,,0.00,?,?,?,?,?,?,27.341,
243,0.62,14.47,31.0,6.6,,0.00,?,?,?,?,?,?,27.341,
244,0.60,16.22,31.0,6.6,,0.00,?,?,?,?,?,?,27.502,
245,0.59,15.70,31.0,6.6,,0.00,?,?,?,?,?,?,27.655,
246,0.62,14.56,31.0,6.6,,0.00,?,?,?,?,?,?,27.820,
247,0.59,15.77,31.0,6.6,,0.00,?,?,?,?,?,?,27.820,
248,0.63,13.12,31.0,6.7,,0.00,?,?,?,?,?,?,27.972,
249,0.63,15.94,31.0,6.7,,0.00,?,?,?,?,?,?,28.124,
250,0.60,15.11,31.0,6.7,,0.00,?,?,?,?,?,?,28.286,
251,0.59,15.87,31.0,6.7,,0.00,?,?,?,?,?,?,28.286,
252,0.60,15.58,31.0,6.6,,0.00,?,?,?,?,?,?,28.450,
253,0.59,15.18,31.0,6.6,,0.00,?,?,?,?,?,?,28.610,
254,0.56,15.68,31.0,6.6,,0.00,?,?,?,?,?,?,28.610,
255,0.56,14.50,31.0,6.6,,0.00,?,?,?,?,?,?,28.762,
256,0.59,16.38,31.0,6.6,,0.00,?,?,?,?,?,?,28.918,
257,0.60,15.09,31.0,6.6,,0.00,?,?,?,?,?,?,29.077,
258,0.60,15.09,31.0,6.6,,0.00,?,?,?,?,?,?,29.077,
259,0.59,14.69,31.0,6.6,,0.00,?,?,?,?,?,?,29.244,
260,0.58,14.26,31.0,6.6,,0.00,?,?,?,?,?,?,29.404,
261,0.56,15.13,31.0,6.6,,0.00,?,?,?,?,?,?,29.404,
262,0.58,15.37,31.0,6.6,,0.00,?,?,?,?,?,?,29.559,
263,0.57,15.35,31.0,6.6,,0.00,?,?,?,?,?,?,29.723,
264,0.56,16.33,31.0,6.6,,0.00,?,?,?,?,?,?,29.874,
265,0.56,14.84,31.0,6.6,,0.00,?,?,?,?,?,?,29.874,
266,0.58,14.01,31.0,6.6,,0.00,?,?,?,?,?,?,30.038,
267,0.59,16.58,31.0,6.6,,0.00,?,?,?,?,?,?,30.201,
268,0.58,14.08,31.0,6.6,,0.00,?,?,?,?,?,?,30.201,
269,0.59,16.10,31.0,6.6,,0.00,?,?,?,?,?,?,30.360,
270,0.56,15.50,31.0,6.6,,0.00,?,?,?,?,?,?,30.512,
271,0.57,15.34,31.0,6.8,,0.00,?,?,?,?,?,?,30.672,
272,0.53,15.82,31.0,6.8,,0.00,?,?,?,?,?,?,30.672,
273,0.53,13.22,31.0,6.8,,0.00,?,?,?,?,?,?,30.826,
274,0.55,16.01,31.0,6.8,,0.00,?,?,?,?,?,?,30.988,
275,0.54,14.64,31.0,6.8,,0.00,?,?,?,?,?,?,30.988,
276,0.58,15.55,31.0,6.8,,0.00,?,?,?,?,?,?,31.154,
277,0.54,16.28,31.0,6.8,,0.00,?,?,?,?,?,?,31.312,
278,0.56,14.11,31.0,6.8,,0.00,?,?,?,?,?,?,31.312,
279,0.55,16.43,31.0,6.8,,0.00,?,?,?,?,?,?,31.477,
280,0.56,12.86,31.0,6.5,,0.00,?,?,?,?,?,?,31.637,
281,0.56,16.38,31.0,6.5,,0.00,?,?,?,?,?,?,31.795,
282,0.54,14.38,31.0,6.5,,0.00,?,?,?,?,?,?,31.795,
283,0.56,15.78,31.0,6.5,,0.00,?,?,?,?,?,?,31.950,
284,0.56,15.16,31.0,6.7,,0.00,?,?,?,?,?,?,32.107,
285,0.55,14.95,31.0,6.7,,0.00,?,?,?,?,?,?,32.270,
286,0.56,15.97,31.0,6.7,,0.00,?,?,?,?,?,?,32.270,
287,0.55,14.60,31.0,6.7,,0.00,?,?,?,?,?,?,32.437,
288,0.55,15.21,31.0,6.7,,0.00,?,?,?,?,?,?,32.598,
289,0.55,14.90,31.3,6.7,,0.00,?,?,?,?,?,?,32.598,
290,0.55,15.55,31.0,6.7,,0.00,?,?,?,?,?,?,32.750,
291,0.57,15.93,31.0,6.7,,0.00,?,?,?,?,?,?,32.916,
292,0.56,14.77,31.0,6.7,,0.00,?,?,?,?,?,?,32.916,
293,0.57,14.67,31.0,6.7,,0.00,?,?,?,?,?,?,33.077,
294,0.55,14.67,31.0,6.6,,0.00,?,?,?,?,?,?,33.243,
295,0.57,15.96,31.0,6.6,,0.00,?,?,?,?,?,?,33.395,
296,0.56,14.06,31.0,6.6,,0.00,?,?,?,?,?,?,33.395,
297,0.57,15.43,31.0,6.6,,0.00,?,?,?,?,?,?,33.561,
298,0.57,14.36,31.0,6.7,,0.00,?,?,?,?,?,?,33.728,
299,0.60,14.99,31.0,6.7,,0.00,?,?,?,?,?,?,33.728,
300,0.58,15.31,31.0,6.7,,0.00,?,?,?,?,?,?,33.879,
301,0.58,15.75,31.0,6.7,,0.00,?,?,?,?,?,?,34.031,
302,0.57,15.42,31.0,6.6,,0.00,?,?,?,?,?,?,34.196,
303,0.59,14.40,31.0,6.6,,0.00,?,?,?,?,?,?,34.196,
304,0.58,16.46,31.0,6.6,,0.00,?,?,?,?,?,?,34.356,
305,0.59,15.09,31.0,6.6,,0.00,?,?,?,?,?,?,34.356,
306,0.61,16.61,31.0,6.6,,0.00,?,?,?,?,?,?,34.514,
307,0.59,15.87,31.0,6.5,,0.00,?,?,?,?,?,?,34.682,
308,0.63,13.97,31.0,6.5,,0.00,?,?,?,?,?,?,34.841,
309,0.58,16.41,31.0,6.5,,0.00,?,?,?,?,?,?,34.841,
310,0.61,12.70,31.0,6.5,,0.00,?,?,?,?,?,?,35.005,
311,0.64,16.82,31.0,6.4,,0.00,?,?,?,?,?,?,35.169,
312,0.65,15.52,31.0,6.4,,0.00,?,?,?,?,?,?,35.332,
313,0.64,16.82,31.0,6.4,,0.00,?,?,?,?,?,?,35.332,
314,0.63,16.40,31.0,6.4,,0.00,?,?,?,?,?,?,35.484,
315,0.63,16.28,31.0,6.6,,0.00,?,?,?,?,?,?,35.638,
316,0.62,13.51,31.0,6.6,,0.00,?,?,?,?,?,?,35.638,
317,0.67,15.31,31.0,6.6,,0.00,?,?,?,?,?,?,35.797,
318,0.67,14.38,31.0,6.6,,0.00,?,?,?,?,?,?,35.962,
319,0.79,14.33,31.0,6.6,,0.00,?,?,?,?,?,?,35.962,
320,0.76,14.96,31.0,6.6,,0.00,?,?,?,?,?,?,36.123,
321,0.74,12.32,31.0,6.8,,0.00,?,?,?,?,?,?,36.275,
322,0.68,14.82,31.3,6.8,,0.00,?,?,?,?,?,?,36.442,
323,0.79,13.84,31.5,6.8,,0.00,?,?,?,?,?,?,36.442,
324,0.78,17.05,31.0,6.8,,0.00,?,?,?,?,?,?,36.605,
325,0.63,15.01,31.0,6.6,,0.00,?,?,?,?,?,?,36.764,
326,0.59,15.32,31.3,6.6,,0.00,?,?,?,?,?,?,36.928,
327,0.57,13.91,31.0,6.6,,0.00,?,?,?,?,?,?,36.928,
328,0.56,15.70,31.0,6.6,,0.00,?,?,?,?,?,?,37.080,
329,0.56,14.01,31.0,6.5,,0.00,?,?,?,?,?,?,37.233,
