<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,High Speed,50,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:03:09,955,Clermont 63 ligne 3 passage 2,M         ,63L3P2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
1,1,Single Carriageway,Continuous,0,Event,0 ;45,Single Carriageway
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
70,0.65,23.96,31.0,1.8,,0.00,?,?,?,?,?,?,7.673,
71,0.69,10.06,31.0,1.8,,0.00,?,?,?,?,?,?,7.828,
72,0.67,12.69,31.0,1.5,,0.00,?,?,?,?,?,?,7.980,
73,0.51,17.10,31.0,1.5,,0.00,?,?,?,?,?,?,8.140,
74,0.53,13.01,31.0,1.5,,0.00,?,?,?,?,?,?,8.140,
75,0.53,17.48,31.0,1.5,,0.00,?,?,?,?,?,?,8.303,
76,0.51,15.00,31.0,1.5,,0.00,?,?,?,?,?,?,8.455,
77,0.51,15.70,31.0,1.5,,0.00,?,?,?,?,?,?,8.455,
78,0.51,14.64,31.0,1.5,,0.00,?,?,?,?,?,?,8.619,
79,0.53,15.60,31.0,1.5,,0.00,?,?,?,?,?,?,8.783,
80,0.51,15.27,31.0,1.5,,0.00,?,?,?,?,?,?,8.950,
81,0.55,14.96,31.0,1.5,,0.00,?,?,?,?,?,?,8.950,
82,0.51,16.92,31.0,1.2,,0.00,?,?,?,?,?,?,9.110,
83,0.51,15.79,31.0,1.2,,0.00,?,?,?,?,?,?,9.271,
84,0.51,15.40,31.0,1.2,,0.00,?,?,?,?,?,?,9.424,
85,0.52,13.96,31.0,1.2,,0.00,?,?,?,?,?,?,9.424,
86,0.52,15.27,31.0,1.2,,0.00,?,?,?,?,?,?,9.590,
87,0.51,14.35,31.0,1.2,,0.00,?,?,?,?,?,?,9.752,
88,0.51,15.26,31.0,1.2,,0.00,?,?,?,?,?,?,9.752,
89,0.50,14.91,31.0,1.2,,0.00,?,?,?,?,?,?,9.906,
90,0.51,15.88,31.0,1.3,,0.00,?,?,?,?,?,?,10.068,
91,0.50,15.94,31.0,1.3,,0.00,?,?,?,?,?,?,10.068,
92,0.50,16.02,31.0,1.3,,0.00,?,?,?,?,?,?,10.220,
93,0.49,15.65,31.0,1.3,,0.00,?,?,?,?,?,?,10.380,
94,0.49,16.10,31.0,1.3,,0.00,?,?,?,?,?,?,10.547,
95,0.47,14.30,31.0,1.3,,0.00,?,?,?,?,?,?,10.547,
96,0.48,15.09,31.0,1.9,,0.00,?,?,?,?,?,?,10.706,
97,0.49,14.57,31.0,1.9,,0.00,?,?,?,?,?,?,10.859,
98,0.50,14.95,31.0,1.9,,0.00,?,?,?,?,?,?,11.020,
99,0.48,13.79,31.0,1.9,,0.00,?,?,?,?,?,?,11.020,
100,0.50,13.97,31.0,4.8,,0.00,?,?,?,?,?,?,11.171,
101,0.50,15.65,31.0,4.8,,0.00,?,?,?,?,?,?,11.334,
102,0.50,15.58,31.0,4.8,,0.00,?,?,?,?,?,?,11.334,
103,0.50,16.65,31.0,4.8,,0.00,?,?,?,?,?,?,11.500,
104,0.48,15.16,31.0,6.8,,0.00,?,?,?,?,?,?,11.657,
105,0.48,15.92,31.0,6.8,,0.00,?,?,?,?,?,?,11.657,
106,0.49,14.21,31.0,6.8,,0.00,?,?,?,?,?,?,11.811,
107,0.48,15.57,31.0,6.8,,0.00,?,?,?,?,?,?,11.972,
108,0.50,15.35,31.0,6.8,,0.00,?,?,?,?,?,?,11.972,
109,0.50,16.84,31.0,8.4,,0.00,?,?,?,?,?,?,12.128,
110,0.49,16.65,31.0,8.4,,0.00,?,?,?,?,?,?,12.282,
111,0.49,15.86,31.0,8.4,,0.00,?,?,?,?,?,?,12.437,
112,0.50,16.53,31.0,8.4,,0.00,?,?,?,?,?,?,12.437,
113,0.49,16.38,31.0,8.1,,0.00,?,?,?,?,?,?,12.602,
114,0.49,14.82,31.0,8.1,,0.00,?,?,?,?,?,?,12.764,
115,0.49,14.18,31.0,8.1,,0.00,?,?,?,?,?,?,12.922,
116,0.50,15.31,31.0,8.1,,0.00,?,?,?,?,?,?,12.922,
117,0.50,15.68,31.0,8.1,,0.00,?,?,?,?,?,?,13.084,
118,0.48,15.82,31.0,8.6,,0.00,?,?,?,?,?,?,13.234,
119,0.50,14.52,31.0,8.6,,0.00,?,?,?,?,?,?,13.390,
120,0.50,16.23,31.0,8.6,,0.00,?,?,?,?,?,?,13.390,
121,0.49,15.40,31.0,8.6,,0.00,?,?,?,?,?,?,13.541,
122,0.49,15.50,31.0,8.5,,0.00,?,?,?,?,?,?,13.702,
123,0.49,15.97,31.0,8.5,,0.00,?,?,?,?,?,?,13.702,
124,0.48,15.84,31.0,8.5,,0.00,?,?,?,?,?,?,13.863,
125,0.48,14.60,31.0,8.5,,0.00,?,?,?,?,?,?,14.028,
126,0.49,14.77,31.0,8.5,,0.00,?,?,?,?,?,?,14.028,
127,0.48,14.87,31.0,8.4,,0.00,?,?,?,?,?,?,14.192,
128,0.49,15.87,31.5,8.4,,0.00,?,?,?,?,?,?,14.343,
129,0.48,16.32,31.3,8.4,,0.00,?,?,?,?,?,?,14.507,
130,0.47,16.26,31.5,8.4,,0.00,?,?,?,?,?,?,14.507,
131,0.48,15.19,31.3,8.4,,0.00,?,?,?,?,?,?,14.663,
132,0.51,15.45,31.0,8.7,,0.00,?,?,?,?,?,?,14.814,
133,0.50,15.37,31.0,8.7,,0.00,?,?,?,?,?,?,14.968,
