<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,High Speed,50,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:16:34,1008,Clermont 63 ligne 3 passage 3,M         ,63L3P3
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
1,1,Single Carriageway,Continuous,0,Event,0 ;45,Single Carriageway
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
72,0.70,14.74,31.0,5.5,,0.00,?,?,?,?,?,?,8.231,
73,0.69,12.89,31.0,5.5,,0.00,?,?,?,?,?,?,8.231,
74,0.73,14.47,31.0,5.4,,0.00,?,?,?,?,?,?,8.383,
75,0.69,15.33,31.5,5.4,,0.00,?,?,?,?,?,?,8.383,
76,0.71,15.47,31.0,5.4,,0.00,?,?,?,?,?,?,8.541,
77,0.70,15.53,31.0,5.4,,0.00,?,?,?,?,?,?,8.703,
78,0.71,15.93,31.3,5.4,,0.00,?,?,?,?,?,?,8.855,
79,0.69,14.67,31.0,5.4,,0.00,?,?,?,?,?,?,8.855,
80,0.70,13.40,31.0,5.4,,0.00,?,?,?,?,?,?,9.018,
81,0.70,13.57,31.0,5.4,,0.00,?,?,?,?,?,?,9.185,
82,0.71,13.68,31.3,5.4,,0.00,?,?,?,?,?,?,9.348,
83,0.72,15.72,31.0,5.4,,0.00,?,?,?,?,?,?,9.348,
84,0.69,16.50,31.0,5.7,,0.00,?,?,?,?,?,?,9.512,
85,0.71,15.65,31.0,5.7,,0.00,?,?,?,?,?,?,9.676,
86,0.72,17.51,31.0,5.7,,0.00,?,?,?,?,?,?,9.676,
87,0.70,15.09,31.0,5.7,,0.00,?,?,?,?,?,?,9.840,
88,0.73,13.99,31.0,6.1,,0.00,?,?,?,?,?,?,10.005,
89,0.70,14.08,31.0,6.1,,0.00,?,?,?,?,?,?,10.005,
90,0.74,13.08,31.0,6.1,,0.00,?,?,?,?,?,?,10.169,
91,0.73,16.63,31.0,6.1,,0.00,?,?,?,?,?,?,10.322,
92,0.70,15.26,31.0,6.1,,0.00,?,?,?,?,?,?,10.322,
93,0.73,13.46,31.0,7.4,,0.00,?,?,?,?,?,?,10.474,
94,0.73,13.25,31.0,7.4,,0.00,?,?,?,?,?,?,10.626,
95,0.71,12.97,31.0,7.4,,0.00,?,?,?,?,?,?,10.776,
96,0.71,14.69,31.0,7.4,,0.00,?,?,?,?,?,?,10.776,
97,0.66,16.35,31.0,7.4,,0.00,?,?,?,?,?,?,10.939,START@97.0m
98,0.70,13.99,31.0,7.4,,0.00,?,?,?,?,?,?,11.105,
99,0.69,16.64,31.0,7.4,,0.00,?,?,?,?,?,?,11.268,
100,0.57,13.30,31.0,7.4,,0.00,?,?,?,?,?,?,11.268,
101,0.54,14.38,31.0,7.4,,0.00,?,?,?,?,?,?,11.433,
102,0.55,13.99,31.0,7.5,,0.00,?,?,?,?,?,?,11.596,
103,0.53,13.81,31.0,7.5,,0.00,?,?,?,?,?,?,11.596,
104,0.53,14.84,31.0,7.5,,0.00,?,?,?,?,?,?,11.761,
105,0.53,14.41,31.0,7.5,,0.00,?,?,?,?,?,?,11.918,
106,0.55,14.96,31.0,7.5,,0.00,?,?,?,?,?,?,11.918,
107,0.51,14.57,31.0,7.7,,0.00,?,?,?,?,?,?,12.083,
108,0.53,15.04,31.0,7.7,,0.00,?,?,?,?,?,?,12.244,
109,0.52,15.86,31.0,7.7,,0.00,?,?,?,?,?,?,12.406,
110,0.54,13.81,31.0,7.7,,0.00,?,?,?,?,?,?,12.406,
111,0.50,15.75,31.0,7.2,,0.00,?,?,?,?,?,?,12.561,
112,0.52,13.45,31.0,7.2,,0.00,?,?,?,?,?,?,12.713,
113,0.52,16.32,31.0,7.2,,0.00,?,?,?,?,?,?,12.869,
114,0.52,14.94,31.0,7.2,,0.00,?,?,?,?,?,?,12.869,
115,0.52,14.39,31.0,7.2,,0.00,?,?,?,?,?,?,13.021,
116,0.52,14.55,31.0,7.4,,0.00,?,?,?,?,?,?,13.183,
117,0.50,14.40,31.0,7.4,,0.00,?,?,?,?,?,?,13.183,
118,0.55,15.88,31.0,7.4,,0.00,?,?,?,?,?,?,13.338,
119,0.56,17.95,31.0,7.4,,0.00,?,?,?,?,?,?,13.497,
120,0.74,8.54,31.0,7.3,,0.00,?,?,?,?,?,?,13.650,
121,0.58,26.09,30.5,7.3,,0.00,?,?,?,?,?,?,13.650,
122,0.63,13.19,31.0,7.3,,0.00,?,?,?,?,?,?,13.806,
123,1.20,1.52,31.0,7.3,,0.00,?,?,?,?,?,?,13.966,
124,0.64,17.54,31.0,7.3,,0.00,?,?,?,?,?,?,13.966,
125,0.48,22.52,31.0,7.5,,0.00,?,?,?,?,?,?,14.131,
126,0.59,8.02,31.0,7.5,,0.00,?,?,?,?,?,?,14.283,
127,0.59,17.75,31.0,7.5,,0.00,?,?,?,?,?,?,14.435,
128,0.47,16.45,31.0,7.5,,0.00,?,?,?,?,?,?,14.435,
129,0.51,12.76,31.0,6.7,,0.00,?,?,?,?,?,?,14.601,
130,0.51,16.77,31.0,6.7,,0.00,?,?,?,?,?,?,14.761,
131,0.49,13.67,31.0,6.7,,0.00,?,?,?,?,?,?,14.761,
132,0.52,15.78,31.0,6.7,,0.00,?,?,?,?,?,?,14.921,
133,0.50,16.53,31.0,6.7,,0.00,?,?,?,?,?,?,15.074,
134,0.51,16.67,31.0,6.1,,0.00,?,?,?,?,?,?,15.225,
135,0.50,15.40,31.0,6.1,,0.00,?,?,?,?,?,?,15.225,
136,0.49,15.26,31.0,6.1,,0.00,?,?,?,?,?,?,15.385,
137,0.50,15.11,31.0,6.1,,0.00,?,?,?,?,?,?,15.549,
138,0.50,15.57,31.0,5.9,,0.00,?,?,?,?,?,?,15.713,
139,0.49,14.91,31.0,5.9,,0.00,?,?,?,?,?,?,15.713,
140,0.51,15.16,31.0,5.9,,0.00,?,?,?,?,?,?,15.873,
141,0.50,16.09,31.0,5.9,,0.00,?,?,?,?,?,?,16.038,
142,0.51,15.50,31.0,5.9,,0.00,?,?,?,?,?,?,16.038,
143,0.50,17.07,31.0,6.0,,0.00,?,?,?,?,?,?,16.198,
144,0.50,15.63,31.0,6.0,,0.00,?,?,?,?,?,?,16.351,
145,0.50,15.77,31.0,6.0,,0.00,?,?,?,?,?,?,16.351,
146,0.49,13.99,31.0,6.0,,0.00,?,?,?,?,?,?,16.510,
147,0.52,14.60,31.0,6.0,,0.00,?,?,?,?,?,?,16.666,
148,0.50,14.99,31.0,6.1,,0.00,?,?,?,?,?,?,16.831,
149,0.52,14.82,31.0,6.1,,0.00,?,?,?,?,?,?,16.831,
150,0.51,14.21,31.0,6.1,,0.00,?,?,?,?,?,?,16.995,
151,0.51,13.50,31.0,5.9,,0.00,?,?,?,?,?,?,17.161,
152,0.51,15.97,31.0,5.9,,0.00,?,?,?,?,?,?,17.161,
153,0.51,15.34,31.0,5.9,,0.00,?,?,?,?,?,?,17.322,
154,0.50,16.67,31.0,5.9,,0.00,?,?,?,?,?,?,17.483,
155,0.50,14.78,31.0,5.9,,0.00,?,?,?,?,?,?,17.635,
156,0.50,15.94,31.0,5.9,,0.00,?,?,?,?,?,?,17.635,
157,0.49,13.95,31.0,6.0,,0.00,?,?,?,?,?,?,17.798,
158,0.48,16.19,31.0,6.0,,0.00,?,?,?,?,?,?,17.951,
159,0.48,15.40,31.0,6.0,,0.00,?,?,?,?,?,?,17.951,
160,0.50,16.38,31.0,6.0,,0.00,?,?,?,?,?,?,18.114,
161,0.49,16.56,31.0,6.0,,0.00,?,?,?,?,?,?,18.277,
162,0.48,15.72,31.0,6.0,,0.00,?,?,?,?,?,?,18.277,
163,0.49,16.53,31.0,6.0,,0.00,?,?,?,?,?,?,18.443,
164,0.48,16.53,31.0,6.0,,0.00,?,?,?,?,?,?,18.607,
165,0.47,14.91,31.0,6.0,,0.00,?,?,?,?,?,?,18.762,
166,0.47,14.35,31.0,6.0,,0.00,?,?,?,?,?,?,18.762,
167,0.49,15.34,31.0,6.0,,0.00,?,?,?,?,?,?,18.920,
168,0.49,15.55,31.0,6.0,,0.00,?,?,?,?,?,?,19.073,
169,0.47,15.71,31.0,5.9,,0.00,?,?,?,?,?,?,19.230,
170,0.49,14.94,31.0,5.9,,0.00,?,?,?,?,?,?,19.230,
171,0.49,16.19,31.0,5.9,,0.00,?,?,?,?,?,?,19.386,
172,0.48,15.67,31.0,5.9,,0.00,?,?,?,?,?,?,19.548,
173,0.48,15.42,31.0,5.9,,0.00,?,?,?,?,?,?,19.700,
174,0.47,15.99,31.0,5.9,,0.00,?,?,?,?,?,?,19.700,
175,0.47,15.50,31.0,5.9,,0.00,?,?,?,?,?,?,19.853,
176,0.47,14.62,31.0,5.9,,0.00,?,?,?,?,?,?,20.012,
177,0.47,14.64,31.0,5.9,,0.00,?,?,?,?,?,?,20.012,
178,0.47,14.74,31.0,5.9,,0.00,?,?,?,?,?,?,20.176,
179,0.48,16.23,31.0,6.0,,0.00,?,?,?,?,?,?,20.340,
180,0.47,16.16,31.5,6.0,,0.00,?,?,?,?,?,?,20.340,
181,0.47,16.06,31.0,6.0,,0.00,?,?,?,?,?,?,20.504,
182,0.47,14.98,31.3,6.0,,0.00,?,?,?,?,?,?,20.669,
183,0.48,15.31,31.0,6.0,,0.00,?,?,?,?,?,?,20.669,
184,0.47,14.82,31.0,5.9,,0.00,?,?,?,?,?,?,20.835,
185,0.47,15.55,31.0,5.9,,0.00,?,?,?,?,?,?,20.996,
186,0.48,15.18,31.0,5.9,,0.00,?,?,?,?,?,?,21.163,
187,0.47,16.11,31.0,5.9,,0.00,?,?,?,?,?,?,21.163,
188,0.47,13.82,31.0,6.1,,0.00,?,?,?,?,?,?,21.329,
189,0.47,14.79,31.0,6.1,,0.00,?,?,?,?,?,?,21.329,
190,0.48,14.47,31.3,6.1,,0.00,?,?,?,?,?,?,21.495,
191,0.48,15.38,31.0,6.1,,0.00,?,?,?,?,?,?,21.662,
192,0.48,15.60,31.3,6.1,,0.00,?,?,?,?,?,?,21.822,
193,0.48,16.11,31.0,6.1,,0.00,?,?,?,?,?,?,21.822,
194,0.48,15.44,31.0,6.1,,0.00,?,?,?,?,?,?,21.979,
195,0.48,15.72,31.0,6.1,,0.00,?,?,?,?,?,?,22.132,
196,0.48,15.19,31.0,6.1,,0.00,?,?,?,?,?,?,22.286,
197,0.48,15.33,31.0,6.1,,0.00,?,?,?,?,?,?,22.286,
198,0.48,16.30,31.0,5.9,,0.00,?,?,?,?,?,?,22.449,
199,0.47,15.38,31.0,5.9,,0.00,?,?,?,?,?,?,22.610,
200,0.46,15.01,31.0,5.9,,0.00,?,?,?,?,?,?,22.610,
201,0.45,13.52,31.0,5.9,,0.00,?,?,?,?,?,?,22.776,
202,0.46,14.54,31.0,6.0,,0.00,?,?,?,?,?,?,22.931,
203,0.45,14.40,31.0,6.0,,0.00,?,?,?,?,?,?,22.931,
204,0.47,16.59,31.0,6.0,,0.00,?,?,?,?,?,?,23.092,
205,0.45,14.62,31.0,6.0,,0.00,?,?,?,?,?,?,23.246,
206,0.46,15.39,31.0,5.9,,0.00,?,?,?,?,?,?,23.401,
207,0.47,14.33,31.0,5.9,,0.00,?,?,?,?,?,?,23.401,
208,0.47,15.66,31.0,5.9,,0.00,?,?,?,?,?,?,23.558,
209,0.46,15.23,31.0,5.9,,0.00,?,?,?,?,?,?,23.722,
210,0.46,15.71,31.0,5.8,,0.00,?,?,?,?,?,?,23.873,
211,0.46,14.67,31.0,5.8,,0.00,?,?,?,?,?,?,23.873,
212,0.47,15.73,31.0,5.8,,0.00,?,?,?,?,?,?,24.026,
213,0.45,14.74,31.0,5.8,,0.00,?,?,?,?,?,?,24.185,
214,0.47,14.21,31.0,5.8,,0.00,?,?,?,?,?,?,24.185,
215,0.45,15.93,31.0,5.8,,0.00,?,?,?,?,?,?,24.339,
216,0.47,14.57,31.0,5.9,,0.00,?,?,?,?,?,?,24.502,
217,0.46,14.54,31.0,5.9,,0.00,?,?,?,?,?,?,24.667,
218,0.46,14.74,31.0,5.9,,0.00,?,?,?,?,?,?,24.667,
219,0.46,14.21,31.0,5.9,,0.00,?,?,?,?,?,?,24.823,
220,0.46,16.21,31.0,6.1,,0.00,?,?,?,?,?,?,24.988,
221,0.47,14.90,31.0,6.1,,0.00,?,?,?,?,?,?,24.988,
222,0.47,15.72,31.0,6.1,,0.00,?,?,?,?,?,?,25.150,
223,0.47,15.21,31.0,6.1,,0.00,?,?,?,?,?,?,25.307,
224,0.47,15.01,31.0,6.1,,0.00,?,?,?,?,?,?,25.307,
225,0.48,14.83,31.0,6.0,,0.00,?,?,?,?,?,?,25.458,
226,0.47,15.45,31.0,6.0,,0.00,?,?,?,?,?,?,25.622,
227,0.47,15.26,31.0,6.0,,0.00,?,?,?,?,?,?,25.783,
228,0.47,15.35,31.0,6.0,,0.00,?,?,?,?,?,?,25.783,
229,0.47,15.75,31.0,5.9,,0.00,?,?,?,?,?,?,25.948,
230,0.47,15.48,31.0,5.9,,0.00,?,?,?,?,?,?,26.106,
231,0.48,14.91,31.0,5.9,,0.00,?,?,?,?,?,?,26.270,
232,0.48,14.47,31.0,5.9,,0.00,?,?,?,?,?,?,26.270,
233,0.48,14.41,31.0,6.1,,0.00,?,?,?,?,?,?,26.435,
234,0.50,14.33,31.0,6.1,,0.00,?,?,?,?,?,?,26.600,
235,0.51,14.20,31.0,6.1,,0.00,?,?,?,?,?,?,26.600,
236,0.50,15.57,31.0,6.1,,0.00,?,?,?,?,?,?,26.763,
237,0.48,16.09,31.0,6.1,,0.00,?,?,?,?,?,?,26.927,
238,0.48,15.16,31.0,6.1,,0.00,?,?,?,?,?,?,26.927,
239,0.49,15.68,31.0,6.0,,0.00,?,?,?,?,?,?,27.089,
240,0.47,14.25,31.0,6.0,,0.00,?,?,?,?,?,?,27.249,
241,0.48,15.26,31.0,6.0,,0.00,?,?,?,?,?,?,27.401,
242,0.47,14.47,31.0,6.0,,0.00,?,?,?,?,?,?,27.401,
243,0.48,15.73,31.0,5.8,,0.00,?,?,?,?,?,?,27.564,
244,0.47,15.01,31.0,5.8,,0.00,?,?,?,?,?,?,27.716,
245,0.49,15.53,31.0,5.8,,0.00,?,?,?,?,?,?,27.716,
246,0.46,15.71,31.0,5.8,,0.00,?,?,?,?,?,?,27.880,
247,0.46,13.74,31.0,6.1,,0.00,?,?,?,?,?,?,28.033,
248,0.47,14.60,31.0,6.1,,0.00,?,?,?,?,?,?,28.183,
249,0.45,16.48,31.0,6.1,,0.00,?,?,?,?,?,?,28.183,
250,0.45,15.45,31.0,6.1,,0.00,?,?,?,?,?,?,28.336,
251,0.48,14.43,31.0,6.0,,0.00,?,?,?,?,?,?,28.499,
252,0.49,17.52,31.0,6.0,,0.00,?,?,?,?,?,?,28.651,
253,0.47,16.36,31.0,6.0,,0.00,?,?,?,?,?,?,28.651,
254,0.53,15.53,31.0,6.0,,0.00,?,?,?,?,?,?,28.814,
255,0.54,14.13,31.0,5.9,,0.00,?,?,?,?,?,?,28.978,
256,0.52,14.85,31.0,5.9,,0.00,?,?,?,?,?,?,28.978,
257,0.53,15.82,31.0,5.9,,0.00,?,?,?,?,?,?,29.135,
258,0.49,14.70,31.0,5.9,,0.00,?,?,?,?,?,?,29.294,
259,0.56,15.11,31.0,5.9,,0.00,?,?,?,?,?,?,29.294,
260,0.60,14.46,31.0,5.9,,0.00,?,?,?,?,?,?,29.459,
261,0.59,15.45,31.0,6.0,,0.00,?,?,?,?,?,?,29.621,
262,0.53,16.25,31.0,6.0,,0.00,?,?,?,?,?,?,29.786,
263,0.57,14.06,31.0,6.0,,0.00,?,?,?,?,?,?,29.786,
264,0.62,15.35,31.0,6.0,,0.00,?,?,?,?,?,?,29.947,
265,0.78,15.09,31.0,5.9,,0.00,?,?,?,?,?,?,30.111,
266,0.70,16.04,31.0,5.9,,0.00,?,?,?,?,?,?,30.111,
267,0.67,16.14,31.0,5.9,,0.00,?,?,?,?,?,?,30.261,
268,0.67,16.43,31.0,5.9,,0.00,?,?,?,?,?,?,30.424,
269,0.57,14.77,31.0,6.0,,0.00,?,?,?,?,?,?,30.576,
270,0.55,16.40,31.0,6.0,,0.00,?,?,?,?,?,?,30.576,
271,0.57,15.77,31.5,6.0,,0.00,?,?,?,?,?,?,30.741,
272,0.61,16.35,31.0,6.0,,0.00,?,?,?,?,?,?,30.891,
273,0.65,14.25,31.0,6.0,,0.00,?,?,?,?,?,?,30.891,
274,0.67,13.64,31.0,6.0,,0.00,?,?,?,?,?,?,31.044,
275,0.64,14.43,31.0,6.0,,0.00,?,?,?,?,?,?,31.207,
276,0.61,15.81,31.0,6.0,,0.00,?,?,?,?,?,?,31.370,
277,0.63,15.89,31.0,6.0,,0.00,?,?,?,?,?,?,31.370,
278,0.64,15.75,31.0,6.0,,0.00,?,?,?,?,?,?,31.525,
279,0.61,14.25,31.0,6.1,,0.00,?,?,?,?,?,?,31.686,
280,0.63,14.43,31.0,6.1,,0.00,?,?,?,?,?,?,31.686,
281,0.66,15.06,31.0,6.1,,0.00,?,?,?,?,?,?,31.838,
282,0.68,15.23,31.5,6.1,,0.00,?,?,?,?,?,?,31.996,
283,0.62,16.28,31.0,6.0,,0.00,?,?,?,?,?,?,32.151,
284,0.59,13.99,31.0,6.0,,0.00,?,?,?,?,?,?,32.151,
285,0.59,15.78,31.0,6.0,,0.00,?,?,?,?,?,?,32.312,
286,0.56,15.92,31.0,6.0,,0.00,?,?,?,?,?,?,32.463,
287,0.58,14.41,31.3,5.9,,0.00,?,?,?,?,?,?,32.625,
288,0.59,16.36,31.0,5.9,,0.00,?,?,?,?,?,?,32.625,
289,0.55,13.85,31.3,5.9,,0.00,?,?,?,?,?,?,32.776,
290,0.58,15.89,31.0,5.9,,0.00,?,?,?,?,?,?,32.939,
291,0.52,15.62,31.0,5.9,,0.00,?,?,?,?,?,?,32.939,
292,0.51,15.35,31.0,5.9,,0.00,?,?,?,?,?,?,33.090,
293,0.54,15.96,31.0,5.9,,0.00,?,?,?,?,?,?,33.256,
294,0.53,16.09,31.0,5.9,,0.00,?,?,?,?,?,?,33.416,
295,0.55,14.59,31.0,5.9,,0.00,?,?,?,?,?,?,33.416,
296,0.55,16.45,31.0,5.9,,0.00,?,?,?,?,?,?,33.568,
297,0.55,15.22,31.0,6.0,,0.00,?,?,?,?,?,?,33.730,
298,0.58,15.87,31.0,6.0,,0.00,?,?,?,?,?,?,33.730,
299,0.58,14.83,31.0,6.0,,0.00,?,?,?,?,?,?,33.883,
300,0.58,14.72,31.0,6.0,,0.00,?,?,?,?,?,?,34.041,
301,0.57,14.18,31.0,5.8,,0.00,?,?,?,?,?,?,34.192,
302,0.57,14.50,31.5,5.8,,0.00,?,?,?,?,?,?,34.192,
303,0.58,15.19,31.0,5.8,,0.00,?,?,?,?,?,?,34.351,
304,0.56,16.82,31.0,5.8,,0.00,?,?,?,?,?,?,34.511,
305,0.55,16.10,31.3,5.9,,0.00,?,?,?,?,?,?,34.676,
306,0.56,15.04,31.0,5.9,,0.00,?,?,?,?,?,?,34.676,
307,0.56,14.20,31.3,5.9,,0.00,?,?,?,?,?,?,34.837,
308,0.56,16.67,31.0,5.9,,0.00,?,?,?,?,?,?,34.996,
309,0.54,15.48,31.0,5.9,,0.00,?,?,?,?,?,?,34.996,
310,0.55,14.85,31.0,6.1,,0.00,?,?,?,?,?,?,35.162,
311,0.54,16.67,31.0,6.1,,0.00,?,?,?,?,?,?,35.325,
312,0.54,15.86,31.0,6.1,,0.00,?,?,?,?,?,?,35.325,
313,0.53,16.28,31.0,6.1,,0.00,?,?,?,?,?,?,35.482,
314,0.51,14.15,31.0,6.0,,0.00,?,?,?,?,?,?,35.637,
315,0.54,13.15,31.0,6.0,,0.00,?,?,?,?,?,?,35.637,
316,0.53,16.15,31.0,6.0,,0.00,?,?,?,?,?,?,35.798,
317,0.56,12.32,31.0,6.0,,0.00,?,?,?,?,?,?,35.950,
318,0.55,17.08,31.0,6.0,,0.00,?,?,?,?,?,?,36.114,
319,0.53,13.96,31.0,6.0,,0.00,?,?,?,?,?,?,36.114,
320,0.56,15.96,31.0,6.0,,0.00,?,?,?,?,?,?,36.277,
321,0.52,13.99,31.0,6.0,,0.00,?,?,?,?,?,?,36.440,
322,0.56,14.74,31.0,6.0,,0.00,?,?,?,?,?,?,36.605,
323,0.53,15.70,31.0,6.0,,0.00,?,?,?,?,?,?,36.605,
324,0.57,15.62,31.0,5.9,,0.00,?,?,?,?,?,?,36.771,
325,0.58,14.89,31.0,5.9,,0.00,?,?,?,?,?,?,36.771,
326,0.55,14.88,31.0,5.9,,0.00,?,?,?,?,?,?,36.933,
327,0.56,14.65,31.0,5.9,,0.00,?,?,?,?,?,?,37.094,
328,0.54,15.04,31.0,6.2,,0.00,?,?,?,?,?,?,37.260,
