<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,18,12,C Malval,08/10/2024,12:22:57,957,Clermont 63 ligne 3 passage 4,M         ,63L3P4
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
70,0.51,14.47,31.0,4.4,,0.00,?,?,?,?,?,?,7.746,
71,0.50,14.39,31.0,4.4,,0.00,?,?,?,?,?,?,7.902,
72,0.50,15.40,31.0,4.4,,0.00,?,?,?,?,?,?,8.054,
73,0.50,16.72,31.0,4.4,,0.00,?,?,?,?,?,?,8.215,
74,0.51,16.94,31.0,4.4,,0.00,?,?,?,?,?,?,8.216,
75,0.51,15.47,31.0,4.4,,0.00,?,?,?,?,?,?,8.368,
76,0.50,16.21,31.0,4.4,,0.00,?,?,?,?,?,?,8.526,
77,0.50,15.21,31.0,4.4,,0.00,?,?,?,?,?,?,8.678,
78,0.51,15.01,31.0,4.4,,0.00,?,?,?,?,?,?,8.678,
79,0.51,14.95,31.0,4.4,,0.00,?,?,?,?,?,?,8.842,
80,0.52,14.84,31.0,4.4,,0.00,?,?,?,?,?,?,9.006,
81,0.51,16.14,31.0,4.3,,0.00,?,?,?,?,?,?,9.170,
82,0.51,15.94,31.0,4.3,,0.00,?,?,?,?,?,?,9.170,
83,0.51,16.36,31.0,4.3,,0.00,?,?,?,?,?,?,9.336,
84,0.50,16.43,31.0,4.3,,0.00,?,?,?,?,?,?,9.488,
85,0.50,14.91,31.0,4.3,,0.00,?,?,?,?,?,?,9.488,
86,0.49,15.00,31.0,4.3,,0.00,?,?,?,?,?,?,9.640,
87,0.50,13.81,31.0,4.3,,0.00,?,?,?,?,?,?,9.791,
88,0.52,14.74,31.0,4.3,,0.00,?,?,?,?,?,?,9.951,
89,0.51,14.57,31.0,4.3,,0.00,?,?,?,?,?,?,9.951,
90,0.52,14.26,31.0,4.3,,0.00,?,?,?,?,?,?,10.116,
91,0.51,14.06,31.0,4.3,,0.00,?,?,?,?,?,?,10.277,
