<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT646,MK2,D,A92-230205,08-oct.-2024,0 ;796,1000,1,5,labo 63,30,0 ;25,,Pluie,12,0,C MALVAL,09/10/2024,09:50:25,956,materiel CLERMONT avec MK2 NEUF LYON LIGNE 2 PASSAGE 5,M         ,69L2P5
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
128,0.58,16.01,31.0,0.0,,0.00,?,?,?,?,?,?,14.514,
129,0.57,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,14.672,
130,0.59,15.45,31.0,0.0,,0.00,?,?,?,?,?,?,14.833,
131,0.60,17.65,31.0,0.0,,0.00,?,?,?,?,?,?,14.833,
132,0.57,15.06,31.0,0.0,,0.00,?,?,?,?,?,?,14.985,
133,0.59,16.26,31.0,0.0,,0.00,?,?,?,?,?,?,15.143,
134,0.58,15.93,31.0,0.0,,0.00,?,?,?,?,?,?,15.308,
135,0.58,14.99,31.0,0.0,,0.00,?,?,?,?,?,?,15.308,
136,0.58,15.93,31.0,0.0,,0.00,?,?,?,?,?,?,15.472,
137,0.56,14.65,31.0,0.0,,0.00,?,?,?,?,?,?,15.633,
138,0.58,16.90,31.0,0.0,,0.00,?,?,?,?,?,?,15.785,
139,0.58,15.94,31.0,0.0,,0.00,?,?,?,?,?,?,15.785,
140,0.59,16.15,31.0,0.0,,0.00,?,?,?,?,?,?,15.940,
141,0.57,15.70,31.0,0.0,,0.00,?,?,?,?,?,?,16.103,
142,0.59,15.99,31.0,0.0,,0.00,?,?,?,?,?,?,16.253,
143,0.58,15.21,31.0,0.0,,0.00,?,?,?,?,?,?,16.253,
144,0.59,17.33,31.0,0.0,,0.00,?,?,?,?,?,?,16.417,
145,0.59,14.30,31.0,0.0,,0.00,?,?,?,?,?,?,16.417,
146,0.61,16.25,31.0,0.0,,0.00,?,?,?,?,?,?,16.580,
147,0.57,15.29,31.0,0.0,,0.00,?,?,?,?,?,?,16.732,
148,0.57,15.16,31.0,0.0,,0.00,?,?,?,?,?,?,16.894,
149,0.55,15.66,31.0,0.0,,0.00,?,?,?,?,?,?,17.059,
150,0.54,15.43,31.0,0.0,,0.00,?,?,?,?,?,?,17.059,
151,0.55,16.53,31.0,0.0,,0.00,?,?,?,?,?,?,17.211,
152,0.53,15.70,31.0,0.0,,0.00,?,?,?,?,?,?,17.377,
153,0.53,16.63,31.0,0.0,,0.00,?,?,?,?,?,?,17.377,
154,0.50,15.40,31.0,0.0,,0.00,?,?,?,?,?,?,17.540,
155,0.51,16.14,31.0,0.0,,0.00,?,?,?,?,?,?,17.703,
156,0.50,16.45,31.0,0.0,,0.00,?,?,?,?,?,?,17.703,
157,0.50,16.09,31.0,0.0,,0.00,?,?,?,?,?,?,17.864,
158,0.49,16.09,31.0,0.0,,0.00,?,?,?,?,?,?,18.016,
159,0.48,16.17,31.0,0.0,,0.00,?,?,?,?,?,?,18.179,
160,0.47,14.65,31.0,0.0,,0.00,?,?,?,?,?,?,18.179,
161,0.47,16.69,31.0,0.0,,0.00,?,?,?,?,?,?,18.331,
162,0.45,15.16,31.0,0.0,,0.00,?,?,?,?,?,?,18.495,
163,0.47,15.99,31.0,0.0,,0.00,?,?,?,?,?,?,18.646,
164,0.47,15.72,31.0,0.0,,0.00,?,?,?,?,?,?,18.646,
165,0.46,16.15,31.0,0.0,,0.00,?,?,?,?,?,?,18.797,
166,0.48,15.62,31.0,0.0,,0.00,?,?,?,?,?,?,18.958,
167,0.49,16.95,31.0,0.0,,0.00,?,?,?,?,?,?,18.958,
168,0.48,15.38,31.0,0.0,,0.00,?,?,?,?,?,?,19.111,
169,0.49,16.28,31.0,0.0,,0.00,?,?,?,?,?,?,19.263,
170,0.46,15.92,31.0,0.0,,0.00,?,?,?,?,?,?,19.427,
171,0.49,15.91,31.0,0.0,,0.00,?,?,?,?,?,?,19.427,
172,0.47,16.31,31.0,0.0,,0.00,?,?,?,?,?,?,19.578,
173,0.46,16.25,31.0,0.0,,0.00,?,?,?,?,?,?,19.739,
174,0.45,16.23,31.0,0.0,,0.00,?,?,?,?,?,?,19.891,
175,0.47,15.91,31.0,0.0,,0.00,?,?,?,?,?,?,19.891,
176,0.44,15.38,31.0,0.0,,0.00,?,?,?,?,?,?,20.053,
177,0.48,15.76,31.0,0.0,,0.00,?,?,?,?,?,?,20.219,
178,0.47,15.62,31.0,0.0,,0.00,?,?,?,?,?,?,20.219,
179,0.46,16.28,31.0,0.0,,0.00,?,?,?,?,?,?,20.381,
180,0.47,15.26,31.0,0.0,,0.00,?,?,?,?,?,?,20.532,
181,0.46,16.38,31.0,0.0,,0.00,?,?,?,?,?,?,20.692,
182,0.48,15.40,31.0,0.0,,0.00,?,?,?,?,?,?,20.693,
183,0.47,16.37,31.0,0.0,,0.00,?,?,?,?,?,?,20.844,
184,0.48,15.18,31.0,0.0,,0.00,?,?,?,?,?,?,21.003,
185,0.47,16.27,31.0,0.0,,0.00,?,?,?,?,?,?,21.003,
186,0.47,15.45,31.0,0.0,,0.00,?,?,?,?,?,?,21.165,
187,0.48,16.82,31.0,0.0,,0.00,?,?,?,?,?,?,21.316,
188,0.48,16.10,31.0,0.0,,0.00,?,?,?,?,?,?,21.480,
189,0.47,17.56,31.0,0.0,,0.00,?,?,?,?,?,?,21.480,
190,0.49,15.47,31.0,0.0,,0.00,?,?,?,?,?,?,21.644,
191,0.50,16.33,31.0,0.0,,0.00,?,?,?,?,?,?,21.808,
192,0.50,15.14,31.0,0.0,,0.00,?,?,?,?,?,?,21.969,
193,0.51,16.11,31.0,0.0,,0.00,?,?,?,?,?,?,21.969,
194,0.51,15.62,31.0,0.0,,0.00,?,?,?,?,?,?,22.132,
195,0.52,16.94,31.0,0.0,,0.00,?,?,?,?,?,?,22.283,
196,0.50,16.06,31.0,0.0,,0.00,?,?,?,?,?,?,22.283,
197,0.48,16.94,31.0,0.0,,0.00,?,?,?,?,?,?,22.450,
198,0.47,15.52,31.0,0.0,,0.00,?,?,?,?,?,?,22.602,
199,0.48,15.18,31.0,0.0,,0.00,?,?,?,?,?,?,22.754,
200,0.48,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,22.754,
201,0.50,15.28,31.0,0.0,,0.00,?,?,?,?,?,?,22.918,
202,0.51,16.97,31.0,0.0,,0.00,?,?,?,?,?,?,23.070,
203,0.52,15.23,31.0,0.0,,0.00,?,?,?,?,?,?,23.070,
204,0.50,17.21,31.0,0.0,,0.00,?,?,?,?,?,?,23.232,
205,0.50,13.79,31.0,0.0,,0.00,?,?,?,?,?,?,23.391,
206,0.51,15.81,31.0,0.0,,0.00,?,?,?,?,?,?,23.551,
207,0.50,15.99,31.0,0.0,,0.00,?,?,?,?,?,?,23.551,
208,0.49,15.34,31.0,0.0,,0.00,?,?,?,?,?,?,23.705,
209,0.45,16.65,31.0,0.0,,0.00,?,?,?,?,?,?,23.860,
210,0.47,15.89,31.0,0.0,,0.00,?,?,?,?,?,?,24.022,
211,0.52,18.48,31.0,0.0,,0.00,?,?,?,?,?,?,24.022,
212,0.53,15.55,31.0,0.0,,0.00,?,?,?,?,?,?,24.174,
213,0.56,17.75,31.0,0.0,,0.00,?,?,?,?,?,?,24.340,
214,0.50,15.47,31.0,0.0,,0.00,?,?,?,?,?,?,24.340,
215,0.50,16.26,31.0,0.0,,0.00,?,?,?,?,?,?,24.491,
216,0.51,15.62,31.0,0.0,,0.00,?,?,?,?,?,?,24.643,
217,0.50,15.09,31.0,0.0,,0.00,?,?,?,?,?,?,24.806,
218,0.49,16.09,31.0,0.0,,0.00,?,?,?,?,?,?,24.806,
219,0.50,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,24.973,
220,0.49,16.90,31.0,0.0,,0.00,?,?,?,?,?,?,25.126,
221,0.48,15.01,31.0,0.0,,0.00,?,?,?,?,?,?,25.126,
222,0.47,16.40,31.0,0.0,,0.00,?,?,?,?,?,?,25.284,
223,0.52,14.94,31.0,0.0,,0.00,?,?,?,?,?,?,25.448,
224,0.58,16.45,31.0,0.0,,0.00,?,?,?,?,?,?,25.610,
225,0.58,15.43,31.0,0.0,,0.00,?,?,?,?,?,?,25.610,
226,0.53,16.81,31.0,0.0,,0.00,?,?,?,?,?,?,25.762,
227,0.53,15.70,31.0,0.0,,0.00,?,?,?,?,?,?,25.925,
228,0.53,16.70,31.0,0.0,,0.00,?,?,?,?,?,?,26.083,
229,0.51,15.99,31.0,0.0,,0.00,?,?,?,?,?,?,26.083,
230,0.51,17.11,31.0,0.0,,0.00,?,?,?,?,?,?,26.246,
231,0.52,15.96,31.0,0.0,,0.00,?,?,?,?,?,?,26.409,
232,0.58,13.99,31.0,0.0,,0.00,?,?,?,?,?,?,26.409,
233,0.58,16.64,31.0,0.0,,0.00,?,?,?,?,?,?,26.574,
234,0.58,15.38,31.0,0.0,,0.00,?,?,?,?,?,?,26.736,
235,0.54,16.85,31.0,0.0,,0.00,?,?,?,?,?,?,26.896,
236,0.49,15.77,31.0,0.0,,0.00,?,?,?,?,?,?,26.896,
237,0.51,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,27.048,
238,0.57,15.28,31.0,0.0,,0.00,?,?,?,?,?,?,27.207,
239,0.58,16.23,31.0,0.0,,0.00,?,?,?,?,?,?,27.366,
240,0.52,15.77,31.0,0.0,,0.00,?,?,?,?,?,?,27.366,
241,0.51,16.33,31.0,0.0,,0.00,?,?,?,?,?,?,27.518,
242,0.52,15.97,31.0,0.0,,0.00,?,?,?,?,?,?,27.677,
243,0.62,16.50,31.0,0.0,,0.00,?,?,?,?,?,?,27.677,
244,0.61,15.01,31.0,0.0,,0.00,?,?,?,?,?,?,27.829,
245,0.60,15.93,31.0,0.0,,0.00,?,?,?,?,?,?,27.982,
246,0.59,14.89,31.0,0.0,,0.00,?,?,?,?,?,?,28.145,
247,0.53,15.88,31.0,0.0,,0.00,?,?,?,?,?,?,28.146,
248,0.49,14.55,31.0,0.0,,0.00,?,?,?,?,?,?,28.300,
249,0.52,16.43,31.0,0.0,,0.00,?,?,?,?,?,?,28.466,
250,0.56,14.69,31.0,0.0,,0.00,?,?,?,?,?,?,28.466,
251,0.59,16.63,31.0,0.0,,0.00,?,?,?,?,?,?,28.617,
252,0.54,16.01,31.0,0.0,,0.00,?,?,?,?,?,?,28.770,
253,0.52,15.04,31.0,0.0,,0.00,?,?,?,?,?,?,28.926,
254,0.51,18.14,31.0,0.0,,0.00,?,?,?,?,?,?,28.926,
255,0.52,15.01,31.0,0.0,,0.00,?,?,?,?,?,?,29.079,
256,0.53,17.87,31.0,0.0,,0.00,?,?,?,?,?,?,29.241,
257,0.49,15.11,31.0,0.0,,0.00,?,?,?,?,?,?,29.393,
258,0.52,17.70,31.0,0.0,,0.00,?,?,?,?,?,?,29.393,
259,0.51,15.27,31.0,0.0,,0.00,?,?,?,?,?,?,29.551,
260,0.55,15.94,31.0,0.0,,0.00,?,?,?,?,?,?,29.703,
261,0.56,15.39,31.0,0.0,,0.00,?,?,?,?,?,?,29.865,
262,0.62,15.33,31.0,0.0,,0.00,?,?,?,?,?,?,29.865,
263,0.60,16.59,31.0,0.0,,0.00,?,?,?,?,?,?,30.017,
264,0.58,15.50,31.0,0.0,,0.00,?,?,?,?,?,?,30.173,
265,0.55,16.63,31.0,0.0,,0.00,?,?,?,?,?,?,30.173,
266,0.56,14.77,31.0,0.0,,0.00,?,?,?,?,?,?,30.335,
267,0.56,16.06,31.0,0.0,,0.00,?,?,?,?,?,?,30.487,
268,0.55,15.35,31.0,0.0,,0.00,?,?,?,?,?,?,30.653,
269,0.57,18.39,31.0,0.0,,0.00,?,?,?,?,?,?,30.653,
270,0.54,14.46,31.0,0.0,,0.00,?,?,?,?,?,?,30.813,
271,0.53,17.73,31.0,0.0,,0.00,?,?,?,?,?,?,30.966,
272,0.50,15.09,31.0,0.0,,0.00,?,?,?,?,?,?,31.126,
273,0.51,16.38,31.0,0.0,,0.00,?,?,?,?,?,?,31.126,
274,0.54,15.83,31.0,0.0,,0.00,?,?,?,?,?,?,31.290,
275,0.53,15.82,31.0,0.0,,0.00,?,?,?,?,?,?,31.453,
276,0.54,16.81,31.0,0.0,,0.00,?,?,?,?,?,?,31.453,
277,0.52,16.28,31.0,0.0,,0.00,?,?,?,?,?,?,31.605,
278,0.54,16.40,31.0,0.0,,0.00,?,?,?,?,?,?,31.758,
279,0.54,15.65,31.0,0.0,,0.00,?,?,?,?,?,?,31.758,
280,0.53,15.27,31.0,0.0,,0.00,?,?,?,?,?,?,31.924,
281,0.52,14.08,31.0,0.0,,0.00,?,?,?,?,?,?,32.087,
282,0.51,16.85,31.0,0.0,,0.00,?,?,?,?,?,?,32.250,
283,0.51,14.74,31.0,0.0,,0.00,?,?,?,?,?,?,32.250,
284,0.52,17.59,31.0,0.0,,0.00,?,?,?,?,?,?,32.407,
285,0.51,16.92,31.0,0.0,,0.00,?,?,?,?,?,?,32.561,
286,0.55,15.83,31.0,0.0,,0.00,?,?,?,?,?,?,32.720,
287,0.52,17.85,31.0,0.0,,0.00,?,?,?,?,?,?,32.720,
288,0.55,13.28,31.0,0.0,,0.00,?,?,?,?,?,?,32.880,
289,0.54,20.00,31.0,0.0,,0.00,?,?,?,?,?,?,33.032,
290,0.52,14.41,31.0,0.0,,0.00,?,?,?,?,?,?,33.188,
291,0.58,17.97,31.0,0.0,,0.00,?,?,?,?,?,?,33.188,
292,0.50,15.14,31.0,0.0,,0.00,?,?,?,?,?,?,33.347,
293,0.52,15.31,31.0,0.0,,0.00,?,?,?,?,?,?,33.513,
294,0.49,17.29,31.0,0.0,,0.00,?,?,?,?,?,?,33.513,
295,0.53,14.13,31.0,0.0,,0.00,?,?,?,?,?,?,33.665,
296,0.52,17.41,31.0,0.0,,0.00,?,?,?,?,?,?,33.817,
297,0.45,13.45,31.0,0.0,,0.00,?,?,?,?,?,?,33.817,
298,0.46,17.18,31.0,0.0,,0.00,?,?,?,?,?,?,33.982,
299,0.43,15.65,31.0,0.0,,0.00,?,?,?,?,?,?,34.146,
300,0.45,16.82,31.0,0.0,,0.00,?,?,?,?,?,?,34.298,
301,0.42,15.82,31.0,0.0,,0.00,?,?,?,?,?,?,34.298,
302,0.49,15.79,31.0,0.0,,0.00,?,?,?,?,?,?,34.457,
303,0.47,16.50,31.0,0.0,,0.00,?,?,?,?,?,?,34.622,
304,0.48,15.65,31.0,0.0,,0.00,?,?,?,?,?,?,34.622,
305,0.48,18.19,31.0,0.0,,0.00,?,?,?,?,?,?,34.773,
306,0.47,16.48,31.0,0.0,,0.00,?,?,?,?,?,?,34.939,
307,0.47,14.52,31.0,0.0,,0.00,?,?,?,?,?,?,35.094,
308,0.50,16.26,31.0,0.0,,0.00,?,?,?,?,?,?,35.094,
309,0.48,15.96,31.0,0.0,,0.00,?,?,?,?,?,?,35.257,
310,0.49,13.81,31.0,0.0,,0.00,?,?,?,?,?,?,35.423,
311,0.51,17.85,31.0,0.0,,0.00,?,?,?,?,?,?,35.579,
312,0.48,15.06,31.0,0.0,,0.00,?,?,?,?,?,?,35.579,
313,0.46,17.25,31.0,0.0,,0.00,?,?,?,?,?,?,35.740,
314,0.43,15.35,31.0,0.0,,0.00,?,?,?,?,?,?,35.892,
315,0.48,16.30,31.0,0.0,,0.00,?,?,?,?,?,?,36.045,
316,0.46,14.82,31.0,0.0,,0.00,?,?,?,?,?,?,36.045,
317,0.48,15.65,31.0,0.0,,0.00,?,?,?,?,?,?,36.204,
318,0.47,16.31,31.0,0.0,,0.00,?,?,?,?,?,?,36.364,
319,0.52,14.85,31.0,0.0,,0.00,?,?,?,?,?,?,36.364,
320,0.55,15.18,31.0,0.0,,0.00,?,?,?,?,?,?,36.516,
321,0.56,14.47,31.0,0.0,,0.00,?,?,?,?,?,?,36.682,
322,0.57,17.92,31.0,0.0,,0.00,?,?,?,?,?,?,36.682,
323,0.65,14.21,31.0,0.0,,0.00,?,?,?,?,?,?,36.844,
324,0.60,19.22,31.0,0.0,,0.00,?,?,?,?,?,?,37.000,
325,0.51,14.62,31.0,0.0,,0.00,?,?,?,?,?,?,37.162,
326,0.54,16.26,31.0,0.0,,0.00,?,?,?,?,?,?,37.162,
327,0.53,15.58,31.0,0.0,,0.00,?,?,?,?,?,?,37.313,
328,0.56,17.09,31.0,0.0,,0.00,?,?,?,?,?,?,37.476,
