<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT646,MK2,D,A92-230205,08-oct.-2024,0 ;796,1000,1,5,labo 63,30,0 ;25,,Pluie,0,0,C MALVAL,09/10/2024,09:44:27,945,materiel CLERMONT avec MK2 NEUF LYON LIGNE 2 PASSAGE 4,M         ,69L2P4
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
70,0.48,14.57,31.0,0.0,,0.00,?,?,?,?,?,?,7.857,
71,0.48,16.07,31.0,0.0,,0.00,?,?,?,?,?,?,8.025,
72,0.50,16.26,31.0,0.0,,0.00,?,?,?,?,?,?,8.025,
73,0.48,15.53,31.0,0.0,,0.00,?,?,?,?,?,?,8.185,
74,0.51,15.84,31.0,0.0,,0.00,?,?,?,?,?,?,8.348,
75,0.48,16.40,31.0,0.0,,0.00,?,?,?,?,?,?,8.510,
76,0.50,17.31,31.0,0.0,,0.00,?,?,?,?,?,?,8.510,
77,0.47,14.00,31.0,0.0,,0.00,?,?,?,?,?,?,8.667,
78,0.56,16.70,31.0,0.0,,0.00,?,?,?,?,?,?,8.667,
79,0.49,21.03,31.0,0.0,,0.00,?,?,?,?,?,?,8.822,
80,0.42,3.94,31.0,0.0,,0.00,?,?,?,?,?,?,8.984,
81,0.58,17.62,31.0,0.0,,0.00,?,?,?,?,?,?,9.135,
82,0.44,20.00,31.0,0.0,,0.00,?,?,?,?,?,?,9.135,
83,0.45,13.12,31.0,0.0,,0.00,?,?,?,?,?,?,9.288,
84,0.50,17.73,31.0,0.0,,0.00,?,?,?,?,?,?,9.447,
85,0.49,15.89,31.0,0.0,,0.00,?,?,?,?,?,?,9.607,
86,0.50,16.45,31.0,0.0,,0.00,?,?,?,?,?,?,9.607,
87,0.49,15.45,31.0,0.0,,0.00,?,?,?,?,?,?,9.771,
88,0.51,16.43,31.0,0.0,,0.00,?,?,?,?,?,?,9.932,
89,0.52,16.56,31.0,0.0,,0.00,?,?,?,?,?,?,10.084,
90,0.53,15.94,31.0,0.0,,0.00,?,?,?,?,?,?,10.084,
91,0.52,17.49,31.0,0.0,,0.00,?,?,?,?,?,?,10.247,
92,0.50,15.77,31.0,0.0,,0.00,?,?,?,?,?,?,10.407,
93,0.52,16.90,31.0,0.0,,0.00,?,?,?,?,?,?,10.559,
94,0.50,16.55,31.0,0.0,,0.00,?,?,?,?,?,?,10.559,
95,0.54,15.13,31.0,0.0,,0.00,?,?,?,?,?,?,10.727,
96,0.54,17.78,31.0,0.0,,0.00,?,?,?,?,?,?,10.888,
97,0.53,14.88,31.0,0.0,,0.00,?,?,?,?,?,?,10.888,
98,0.58,16.80,31.0,0.0,,0.00,?,?,?,?,?,?,11.054,
99,0.55,16.71,31.0,0.0,,0.00,?,?,?,?,?,?,11.206,
100,0.55,16.50,31.0,0.0,,0.00,?,?,?,?,?,?,11.372,
101,0.52,15.97,31.0,0.0,,0.00,?,?,?,?,?,?,11.372,
102,0.55,16.51,31.0,0.0,,0.00,?,?,?,?,?,?,11.532,
103,0.53,16.11,31.0,0.0,,0.00,?,?,?,?,?,?,11.699,
104,0.55,15.83,31.0,0.0,,0.00,?,?,?,?,?,?,11.864,
105,0.56,14.33,31.0,0.0,,0.00,?,?,?,?,?,?,11.864,
106,0.58,17.18,31.0,0.0,,0.00,?,?,?,?,?,?,12.025,
107,0.56,14.72,31.0,0.0,,0.00,?,?,?,?,?,?,12.025,
108,0.59,15.73,31.0,0.0,,0.00,?,?,?,?,?,?,12.187,
109,0.58,16.38,31.0,0.0,,0.00,?,?,?,?,?,?,12.338,
110,0.60,15.57,31.0,0.0,,0.00,?,?,?,?,?,?,12.500,
111,0.61,15.97,31.0,0.0,,0.00,?,?,?,?,?,?,12.500,
112,0.62,15.76,31.0,0.0,,0.00,?,?,?,?,?,?,12.652,
113,0.59,15.82,31.0,0.0,,0.00,?,?,?,?,?,?,12.815,
114,0.59,15.08,31.0,0.0,,0.00,?,?,?,?,?,?,12.968,
115,0.56,18.26,31.0,0.0,,0.00,?,?,?,?,?,?,12.968,
116,0.57,13.79,31.0,0.0,,0.00,?,?,?,?,?,?,13.119,
117,0.63,17.85,31.0,0.0,,0.00,?,?,?,?,?,?,13.271,
118,0.57,15.78,31.0,0.0,,0.00,?,?,?,?,?,?,13.432,
119,0.55,17.31,31.0,0.0,,0.00,?,?,?,?,?,?,13.432,
120,0.53,16.48,31.0,0.0,,0.00,?,?,?,?,?,?,13.592,
121,0.56,16.09,31.0,0.0,,0.00,?,?,?,?,?,?,13.747,
122,0.54,16.32,31.0,0.0,,0.00,?,?,?,?,?,?,13.909,
123,0.56,14.45,31.0,0.0,,0.00,?,?,?,?,?,?,13.909,
124,0.55,17.13,31.0,0.0,,0.00,?,?,?,?,?,?,14.061,
125,0.54,14.01,31.0,0.0,,0.00,?,?,?,?,?,?,14.213,
126,0.56,16.92,31.0,0.0,,0.00,?,?,?,?,?,?,14.376,
127,0.54,15.65,31.0,0.0,,0.00,?,?,?,?,?,?,14.376,
128,0.57,15.71,31.0,0.0,,0.00,?,?,?,?,?,?,14.543,
129,0.56,17.26,31.0,0.0,,0.00,?,?,?,?,?,?,14.543,
130,0.57,14.74,31.0,0.0,,0.00,?,?,?,?,?,?,14.699,
131,0.57,17.04,31.0,0.0,,0.00,?,?,?,?,?,?,14.863,
132,0.56,15.42,31.0,0.0,,0.00,?,?,?,?,?,?,15.030,
133,0.56,15.31,31.0,0.0,,0.00,?,?,?,?,?,?,15.030,
134,0.57,15.75,31.0,0.0,,0.00,?,?,?,?,?,?,15.182,
135,0.57,14.99,31.0,0.0,,0.00,?,?,?,?,?,?,15.339,
136,0.58,16.71,31.0,0.0,,0.00,?,?,?,?,?,?,15.502,
137,0.56,15.65,31.0,0.0,,0.00,?,?,?,?,?,?,15.502,
138,0.59,16.41,31.0,0.0,,0.00,?,?,?,?,?,?,15.654,
139,0.59,15.28,31.0,0.0,,0.00,?,?,?,?,?,?,15.807,
140,0.60,15.97,31.0,0.0,,0.00,?,?,?,?,?,?,15.967,
141,0.60,15.78,31.0,0.0,,0.00,?,?,?,?,?,?,15.967,
142,0.58,17.60,31.0,0.0,,0.00,?,?,?,?,?,?,16.119,
143,0.60,14.52,31.0,0.0,,0.00,?,?,?,?,?,?,16.272,
144,0.60,16.65,31.0,0.0,,0.00,?,?,?,?,?,?,16.272,
145,0.59,15.13,31.0,0.0,,0.00,?,?,?,?,?,?,16.432,
146,0.59,15.04,31.0,0.0,,0.00,?,?,?,?,?,?,16.589,
147,0.57,15.76,31.0,0.0,,0.00,?,?,?,?,?,?,16.746,
148,0.55,15.31,31.0,0.0,,0.00,?,?,?,?,?,?,16.746,
149,0.55,16.61,31.0,0.0,,0.00,?,?,?,?,?,?,16.902,
150,0.55,15.23,31.0,0.0,,0.00,?,?,?,?,?,?,17.061,
151,0.53,17.07,31.0,0.0,,0.00,?,?,?,?,?,?,17.226,
152,0.50,14.91,31.0,0.0,,0.00,?,?,?,?,?,?,17.226,
153,0.53,16.19,31.0,0.0,,0.00,?,?,?,?,?,?,17.387,
154,0.50,16.33,31.0,0.0,,0.00,?,?,?,?,?,?,17.539,
155,0.51,15.84,31.0,0.0,,0.00,?,?,?,?,?,?,17.539,
156,0.50,16.11,31.0,0.0,,0.00,?,?,?,?,?,?,17.702,
157,0.50,16.02,31.0,0.0,,0.00,?,?,?,?,?,?,17.854,
158,0.49,15.09,31.0,0.0,,0.00,?,?,?,?,?,?,18.007,
159,0.49,16.63,31.0,0.0,,0.00,?,?,?,?,?,?,18.007,
160,0.48,15.43,31.0,0.0,,0.00,?,?,?,?,?,?,18.172,
161,0.49,15.73,31.0,0.0,,0.00,?,?,?,?,?,?,18.322,
162,0.50,16.09,31.0,0.0,,0.00,?,?,?,?,?,?,18.322,
163,0.48,15.86,31.0,0.0,,0.00,?,?,?,?,?,?,18.485,
164,0.51,16.21,31.0,0.0,,0.00,?,?,?,?,?,?,18.652,
165,0.50,16.48,31.0,0.0,,0.00,?,?,?,?,?,?,18.814,
166,0.50,15.45,31.0,0.0,,0.00,?,?,?,?,?,?,18.814,
167,0.51,16.25,31.0,0.0,,0.00,?,?,?,?,?,?,18.966,
168,0.49,16.21,31.0,0.0,,0.00,?,?,?,?,?,?,19.128,
169,0.51,15.88,31.0,0.0,,0.00,?,?,?,?,?,?,19.128,
