<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Pluie,15,12,C MALVAL,08/10/2024,14:38:57,957,Clermont 63 Ligne 2 passage 1,M         ,63L2P1
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
89,0.79,16.32,31.0,0.0,,0.00,?,?,?,?,?,?,10.122,
90,0.80,15.53,31.0,0.0,,0.00,?,?,?,?,?,?,10.122,
91,0.80,15.88,31.0,0.0,,0.00,?,?,?,?,?,?,10.282,
92,0.80,14.99,31.0,0.0,,0.00,?,?,?,?,?,?,10.444,
93,0.79,14.69,31.0,0.0,,0.00,?,?,?,?,?,?,10.597,
94,0.80,14.52,31.0,0.0,,0.00,?,?,?,?,?,?,10.597,
95,0.81,14.72,31.0,0.0,,0.00,?,?,?,?,?,?,10.762,
96,0.81,15.67,31.0,0.0,,0.00,?,?,?,?,?,?,10.914,
97,0.80,15.31,31.0,0.0,,0.00,?,?,?,?,?,?,10.914,
98,0.78,16.45,31.0,0.0,,0.00,?,?,?,?,?,?,11.066,
99,0.77,15.75,31.0,0.0,,0.00,?,?,?,?,?,?,11.232,
100,0.79,15.48,31.0,0.0,,0.00,?,?,?,?,?,?,11.393,
101,0.78,15.04,31.0,0.0,,0.00,?,?,?,?,?,?,11.393,
102,0.79,15.04,31.0,0.0,,0.00,?,?,?,?,?,?,11.559,
103,0.78,15.97,31.0,0.0,,0.00,?,?,?,?,?,?,11.721,
104,0.80,14.72,31.0,0.0,,0.00,?,?,?,?,?,?,11.721,
105,0.79,15.09,31.0,0.0,,0.00,?,?,?,?,?,?,11.884,
106,0.79,14.80,31.0,0.0,,0.00,?,?,?,?,?,?,12.047,
107,0.81,14.67,31.0,0.0,,0.00,?,?,?,?,?,?,12.047,
108,0.79,14.54,31.0,0.0,,0.00,?,?,?,?,?,?,12.210,
109,0.79,14.40,31.0,3.1,,0.00,?,?,?,?,?,?,12.363,
110,0.78,15.27,31.0,3.1,,0.00,?,?,?,?,?,?,12.527,
111,0.80,16.06,31.0,3.1,,0.00,?,?,?,?,?,?,12.527,
112,0.77,15.78,31.0,3.1,,0.00,?,?,?,?,?,?,12.687,
113,0.80,14.23,31.0,5.4,,0.00,?,?,?,?,?,?,12.847,
114,0.78,15.44,31.0,5.4,,0.00,?,?,?,?,?,?,12.847,
115,0.81,14.94,31.0,5.4,,0.00,?,?,?,?,?,?,12.999,
116,0.78,16.37,31.0,5.4,,0.00,?,?,?,?,?,?,13.157,
117,0.78,15.28,31.0,5.4,,0.00,?,?,?,?,?,?,13.157,
118,0.79,15.55,31.0,5.8,,0.00,?,?,?,?,?,?,13.314,
119,0.77,15.55,31.0,5.8,,0.00,?,?,?,?,?,?,13.478,
120,0.78,15.57,31.0,5.8,,0.00,?,?,?,?,?,?,13.641,
121,0.78,15.62,31.0,5.8,,0.00,?,?,?,?,?,?,13.641,
122,0.76,15.29,31.0,5.8,,0.00,?,?,?,?,?,?,13.801,
123,0.79,13.52,31.0,6.6,,0.00,?,?,?,?,?,?,13.954,
124,0.77,15.13,31.0,6.6,,0.00,?,?,?,?,?,?,14.117,
125,0.77,14.25,31.0,6.6,,0.00,?,?,?,?,?,?,14.117,
126,0.78,15.16,31.0,6.6,,0.00,?,?,?,?,?,?,14.268,
127,0.78,13.84,31.0,6.1,,0.00,?,?,?,?,?,?,14.432,
128,0.79,14.80,31.0,6.1,,0.00,?,?,?,?,?,?,14.432,
129,0.78,14.57,31.0,6.1,,0.00,?,?,?,?,?,?,14.595,
130,0.79,15.38,31.0,6.1,,0.00,?,?,?,?,?,?,14.759,
131,0.78,16.19,31.0,6.1,,0.00,?,?,?,?,?,?,14.759,
132,0.78,15.43,31.0,5.8,,0.00,?,?,?,?,?,?,14.923,
133,0.79,15.21,31.0,5.8,,0.00,?,?,?,?,?,?,15.081,
134,0.78,14.33,31.0,5.8,,0.00,?,?,?,?,?,?,15.081,
135,0.80,13.50,31.0,5.8,,0.00,?,?,?,?,?,?,15.244,
136,0.81,15.28,31.0,6.2,,0.00,?,?,?,?,?,?,15.411,
137,0.78,15.42,31.0,6.2,,0.00,?,?,?,?,?,?,15.563,
138,0.80,15.62,31.0,6.2,,0.00,?,?,?,?,?,?,15.563,
139,0.78,15.44,31.0,6.2,,0.00,?,?,?,?,?,?,15.727,
140,0.81,13.03,31.0,6.2,,0.00,?,?,?,?,?,?,15.879,
141,0.78,15.32,31.0,6.0,,0.00,?,?,?,?,?,?,16.031,
142,0.80,14.30,31.0,6.0,,0.00,?,?,?,?,?,?,16.031,
143,0.79,15.27,31.0,6.0,,0.00,?,?,?,?,?,?,16.190,
144,0.77,14.40,31.0,6.0,,0.00,?,?,?,?,?,?,16.340,
145,0.78,15.09,31.0,6.0,,0.00,?,?,?,?,?,?,16.340,
146,0.76,14.79,31.0,6.1,,0.00,?,?,?,?,?,?,16.499,
147,0.78,15.49,31.0,6.1,,0.00,?,?,?,?,?,?,16.658,
148,0.76,15.28,31.0,6.1,,0.00,?,?,?,?,?,?,16.658,
149,0.77,15.55,31.0,6.1,,0.00,?,?,?,?,?,?,16.821,
150,0.75,15.89,31.0,5.8,,0.00,?,?,?,?,?,?,16.973,
151,0.76,14.59,31.0,5.8,,0.00,?,?,?,?,?,?,17.125,
152,0.77,14.67,31.0,5.8,,0.00,?,?,?,?,?,?,17.125,
153,0.77,14.64,31.0,5.8,,0.00,?,?,?,?,?,?,17.288,
154,0.78,14.94,31.0,5.8,,0.00,?,?,?,?,?,?,17.441,
155,0.77,15.34,31.0,5.8,,0.00,?,?,?,?,?,?,17.595,
156,0.78,15.72,31.0,5.8,,0.00,?,?,?,?,?,?,17.595,
157,0.77,15.27,31.0,5.8,,0.00,?,?,?,?,?,?,17.756,
158,0.77,13.72,31.0,5.8,,0.00,?,?,?,?,?,?,17.907,
159,0.78,14.59,31.0,6.8,,0.00,?,?,?,?,?,?,18.060,
160,0.78,14.47,31.0,6.8,,0.00,?,?,?,?,?,?,18.060,
161,0.78,15.93,31.0,6.8,,0.00,?,?,?,?,?,?,18.218,
162,0.77,16.04,31.0,6.8,,0.00,?,?,?,?,?,?,18.379,
163,0.77,14.62,31.0,6.8,,0.00,?,?,?,?,?,?,18.379,
164,0.79,14.30,31.0,6.3,,0.00,?,?,?,?,?,?,18.531,
165,0.78,16.04,31.0,6.3,,0.00,?,?,?,?,?,?,18.689,
166,0.78,13.56,31.0,6.3,,0.00,?,?,?,?,?,?,18.850,
167,0.80,16.09,31.0,6.3,,0.00,?,?,?,?,?,?,18.850,
168,0.77,14.30,31.0,6.0,,0.00,?,?,?,?,?,?,19.003,
169,0.80,14.82,31.0,6.0,,0.00,?,?,?,?,?,?,19.158,
170,0.77,15.34,31.0,6.0,,0.00,?,?,?,?,?,?,19.158,
171,0.78,15.72,31.0,6.0,,0.00,?,?,?,?,?,?,19.323,
172,0.77,15.84,31.0,6.2,,0.00,?,?,?,?,?,?,19.485,
173,0.77,14.77,31.0,6.2,,0.00,?,?,?,?,?,?,19.485,
174,0.79,14.80,31.0,6.2,,0.00,?,?,?,?,?,?,19.637,
175,0.77,14.74,31.0,6.2,,0.00,?,?,?,?,?,?,19.797,
176,0.77,15.13,31.0,6.2,,0.00,?,?,?,?,?,?,19.961,
177,0.75,14.69,31.0,6.2,,0.00,?,?,?,?,?,?,19.961,
178,0.77,14.62,31.0,6.5,,0.00,?,?,?,?,?,?,20.126,
179,0.76,14.79,31.0,6.5,,0.00,?,?,?,?,?,?,20.287,
180,0.77,15.62,31.0,6.5,,0.00,?,?,?,?,?,?,20.439,
181,0.78,14.33,31.0,6.5,,0.00,?,?,?,?,?,?,20.439,
182,0.78,14.78,31.0,6.3,,0.00,?,?,?,?,?,?,20.591,
183,0.78,14.84,31.0,6.3,,0.00,?,?,?,?,?,?,20.753,
184,0.79,16.15,31.0,6.3,,0.00,?,?,?,?,?,?,20.753,
185,0.78,14.84,31.0,6.3,,0.00,?,?,?,?,?,?,20.906,
186,0.80,15.48,31.0,6.3,,0.00,?,?,?,?,?,?,21.072,
187,0.78,15.13,31.0,6.3,,0.00,?,?,?,?,?,?,21.237,
188,0.80,14.21,31.0,6.3,,0.00,?,?,?,?,?,?,21.237,
189,0.80,15.31,31.0,6.3,,0.00,?,?,?,?,?,?,21.401,
190,0.79,14.78,31.0,6.3,,0.00,?,?,?,?,?,?,21.562,
191,0.79,14.38,31.0,6.3,,0.00,?,?,?,?,?,?,21.562,
192,0.81,14.44,31.0,6.3,,0.00,?,?,?,?,?,?,21.715,
193,0.80,15.62,31.0,6.3,,0.00,?,?,?,?,?,?,21.872,
194,0.80,15.24,31.0,6.3,,0.00,?,?,?,?,?,?,22.032,
195,0.79,14.79,31.0,6.3,,0.00,?,?,?,?,?,?,22.032,
196,0.79,15.09,31.0,6.2,,0.00,?,?,?,?,?,?,22.188,
197,0.79,15.21,31.0,6.2,,0.00,?,?,?,?,?,?,22.350,
198,0.81,16.06,31.0,6.2,,0.00,?,?,?,?,?,?,22.350,
199,0.79,15.42,31.0,6.2,,0.00,?,?,?,?,?,?,22.502,
200,0.81,14.69,31.0,6.1,,0.00,?,?,?,?,?,?,22.654,
201,0.80,14.98,31.0,6.1,,0.00,?,?,?,?,?,?,22.811,
202,0.82,14.62,31.0,6.1,,0.00,?,?,?,?,?,?,22.811,
203,0.80,15.01,31.0,6.1,,0.00,?,?,?,?,?,?,22.973,
204,0.82,14.40,31.0,6.2,,0.00,?,?,?,?,?,?,23.125,
205,0.79,15.93,31.0,6.2,,0.00,?,?,?,?,?,?,23.281,
206,0.80,14.69,31.0,6.2,,0.00,?,?,?,?,?,?,23.281,
207,0.78,15.19,31.0,6.2,,0.00,?,?,?,?,?,?,23.440,
208,0.79,15.62,31.0,6.3,,0.00,?,?,?,?,?,?,23.606,
209,0.79,16.61,31.0,6.3,,0.00,?,?,?,?,?,?,23.606,
210,0.77,15.97,31.0,6.3,,0.00,?,?,?,?,?,?,23.766,
211,0.77,13.53,31.0,6.3,,0.00,?,?,?,?,?,?,23.927,
212,0.81,14.16,31.0,6.3,,0.00,?,?,?,?,?,?,23.927,
213,0.80,15.93,31.0,6.3,,0.00,?,?,?,?,?,?,24.079,
214,0.82,13.18,31.0,6.0,,0.00,?,?,?,?,?,?,24.236,
215,0.81,15.78,31.0,6.0,,0.00,?,?,?,?,?,?,24.400,
216,0.79,14.89,31.0,6.0,,0.00,?,?,?,?,?,?,24.400,
217,0.85,16.09,31.0,6.0,,0.00,?,?,?,?,?,?,24.566,
218,0.87,15.77,31.0,6.2,,0.00,?,?,?,?,?,?,24.719,
219,0.87,15.31,31.0,6.2,,0.00,?,?,?,?,?,?,24.876,
220,0.87,13.91,31.0,6.2,,0.00,?,?,?,?,?,?,24.876,
221,0.93,15.66,31.3,6.2,,0.00,?,?,?,?,?,?,25.027,
222,0.89,16.43,31.0,6.2,,0.00,?,?,?,?,?,?,25.190,
223,1.11,10.25,31.3,6.2,,0.00,?,?,?,?,?,?,25.190,
224,0.85,19.76,31.0,6.2,,0.00,?,?,?,?,?,?,25.356,
225,0.85,12.99,31.3,6.2,,0.00,?,?,?,?,?,?,25.517,
226,0.88,15.01,31.0,6.2,,0.00,?,?,?,?,?,?,25.517,
227,0.81,16.77,31.5,6.2,,0.00,?,?,?,?,?,?,25.680,
228,0.84,13.89,31.3,6.2,,0.00,?,?,?,?,?,?,25.843,
229,0.84,15.16,31.5,6.2,,0.00,?,?,?,?,?,?,25.843,
