<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,19,12,C MALVAL,08/10/2024,15:19:42,954,Clermont 63 Ligne 2 passage 4,M         ,63L2P5
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
109,0.80,14.72,31.0,7.1,,0.00,?,?,?,?,?,?,12.193,
110,0.79,14.44,31.0,7.1,,0.00,?,?,?,?,?,?,12.356,
111,0.79,14.79,31.0,7.1,,0.00,?,?,?,?,?,?,12.508,
112,0.80,13.87,31.0,7.1,,0.00,?,?,?,?,?,?,12.660,
113,0.81,14.84,31.0,7.1,,0.00,?,?,?,?,?,?,12.660,
114,0.80,15.16,31.0,7.1,,0.00,?,?,?,?,?,?,12.817,
115,0.78,16.53,31.0,7.1,,0.00,?,?,?,?,?,?,12.979,
116,0.77,15.16,31.0,7.1,,0.00,?,?,?,?,?,?,13.132,
117,0.80,14.16,31.0,7.1,,0.00,?,?,?,?,?,?,13.132,
118,0.77,14.60,31.0,7.1,,0.00,?,?,?,?,?,?,13.284,
119,0.80,15.43,31.0,7.1,,0.00,?,?,?,?,?,?,13.445,
120,0.78,15.93,31.0,7.1,,0.00,?,?,?,?,?,?,13.445,
121,0.78,15.31,31.0,7.1,,0.00,?,?,?,?,?,?,13.608,
122,0.78,15.32,31.0,7.2,,0.00,?,?,?,?,?,?,13.770,
123,0.77,15.35,31.0,7.2,,0.00,?,?,?,?,?,?,13.770,
124,0.77,15.60,31.0,7.2,,0.00,?,?,?,?,?,?,13.931,
125,0.77,15.79,31.0,7.2,,0.00,?,?,?,?,?,?,14.083,
126,0.77,14.64,31.0,7.2,,0.00,?,?,?,?,?,?,14.248,
127,0.80,13.72,31.0,7.2,,0.00,?,?,?,?,?,?,14.248,
128,0.77,15.09,31.0,7.5,,0.00,?,?,?,?,?,?,14.410,
129,0.78,14.03,31.0,7.5,,0.00,?,?,?,?,?,?,14.570,
130,0.79,15.09,31.0,7.5,,0.00,?,?,?,?,?,?,14.725,
131,0.80,13.72,31.0,7.5,,0.00,?,?,?,?,?,?,14.725,
132,0.80,14.38,31.3,7.1,,0.00,?,?,?,?,?,?,14.878,
133,0.78,14.89,31.0,7.1,,0.00,?,?,?,?,?,?,15.029,
134,0.79,15.47,31.0,7.1,,0.00,?,?,?,?,?,?,15.029,
135,0.78,16.50,31.5,7.1,,0.00,?,?,?,?,?,?,15.191,
136,0.78,15.04,31.0,7.1,,0.00,?,?,?,?,?,?,15.342,
137,0.78,15.00,31.3,7.0,,0.00,?,?,?,?,?,?,15.506,
138,0.76,14.40,31.0,7.0,,0.00,?,?,?,?,?,?,15.506,
139,0.79,13.17,31.0,7.0,,0.00,?,?,?,?,?,?,15.670,
140,0.78,15.79,31.5,7.0,,0.00,?,?,?,?,?,?,15.670,
141,0.77,15.03,31.7,7.0,,0.00,?,?,?,?,?,?,15.834,
142,0.78,15.94,31.5,7.1,,0.00,?,?,?,?,?,?,15.999,
143,0.74,14.91,31.3,7.1,,0.00,?,?,?,?,?,?,16.160,
144,0.79,13.08,31.5,7.1,,0.00,?,?,?,?,?,?,16.160,
145,0.76,15.14,31.7,7.1,,0.00,?,?,?,?,?,?,16.317,
146,0.78,14.30,31.5,6.4,,0.00,?,?,?,?,?,?,16.482,
147,0.78,15.21,31.3,6.4,,0.00,?,?,?,?,?,?,16.482,
148,0.78,14.11,31.0,6.4,,0.00,?,?,?,?,?,?,16.646,
149,0.79,15.14,31.7,6.4,,0.00,?,?,?,?,?,?,16.807,
150,0.78,14.45,31.0,6.4,,0.00,?,?,?,?,?,?,16.807,
151,0.78,15.39,31.3,5.9,,0.00,?,?,?,?,?,?,16.959,
152,0.76,14.60,32.0,5.9,,0.00,?,?,?,?,?,?,17.120,
153,0.77,15.71,31.3,5.9,,0.00,?,?,?,?,?,?,17.271,
154,0.76,15.21,31.0,5.9,,0.00,?,?,?,?,?,?,17.271,
155,0.77,14.31,31.0,6.0,,0.00,?,?,?,?,?,?,17.426,
156,0.77,14.45,31.5,6.0,,0.00,?,?,?,?,?,?,17.590,
157,0.78,14.21,31.3,6.0,,0.00,?,?,?,?,?,?,17.742,
158,0.80,14.94,31.5,6.0,,0.00,?,?,?,?,?,?,17.742,
159,0.78,15.21,31.3,6.1,,0.00,?,?,?,?,?,?,17.904,
160,0.77,15.67,31.0,6.1,,0.00,?,?,?,?,?,?,18.069,
161,0.78,14.88,31.0,6.1,,0.00,?,?,?,?,?,?,18.236,
162,0.78,13.84,31.0,6.1,,0.00,?,?,?,?,?,?,18.236,
163,0.78,14.33,31.0,6.1,,0.00,?,?,?,?,?,?,18.394,
164,0.78,14.18,31.0,6.1,,0.00,?,?,?,?,?,?,18.394,
165,0.77,16.04,31.0,5.9,,0.00,?,?,?,?,?,?,18.556,
166,0.76,16.04,31.0,5.9,,0.00,?,?,?,?,?,?,18.722,
167,0.77,13.99,31.0,5.9,,0.00,?,?,?,?,?,?,18.881,
168,0.78,14.35,31.0,5.9,,0.00,?,?,?,?,?,?,18.881,
169,0.75,15.55,31.0,5.9,,0.00,?,?,?,?,?,?,19.046,
170,0.78,13.15,31.0,5.9,,0.00,?,?,?,?,?,?,19.210,
171,0.78,16.31,31.0,5.9,,0.00,?,?,?,?,?,?,19.210,
172,0.77,13.92,31.0,5.9,,0.00,?,?,?,?,?,?,19.362,
173,0.77,14.62,31.0,6.0,,0.00,?,?,?,?,?,?,19.515,
174,0.77,15.03,31.0,6.0,,0.00,?,?,?,?,?,?,19.679,
175,0.76,16.14,31.0,6.0,,0.00,?,?,?,?,?,?,19.679,
176,0.76,15.94,31.0,6.0,,0.00,?,?,?,?,?,?,19.831,
177,0.74,14.25,31.0,6.1,,0.00,?,?,?,?,?,?,19.988,
178,0.77,14.62,31.0,6.1,,0.00,?,?,?,?,?,?,19.988,
179,0.77,14.57,31.0,6.1,,0.00,?,?,?,?,?,?,20.144,
180,0.79,14.87,31.0,6.1,,0.00,?,?,?,?,?,?,20.301,
181,0.77,14.23,31.0,6.1,,0.00,?,?,?,?,?,?,20.301,
182,0.79,14.36,31.0,5.9,,0.00,?,?,?,?,?,?,20.463,
183,0.77,14.52,31.0,5.9,,0.00,?,?,?,?,?,?,20.615,
184,0.76,15.58,31.0,5.9,,0.00,?,?,?,?,?,?,20.780,
185,0.76,13.99,31.0,5.9,,0.00,?,?,?,?,?,?,20.780,
186,0.76,14.75,31.0,5.9,,0.00,?,?,?,?,?,?,20.946,
187,0.77,14.72,31.0,5.9,,0.00,?,?,?,?,?,?,21.097,
188,0.76,16.40,31.0,5.9,,0.00,?,?,?,?,?,?,21.261,
189,0.75,14.33,31.0,5.9,,0.00,?,?,?,?,?,?,21.261,
190,0.78,15.47,31.0,5.9,,0.00,?,?,?,?,?,?,21.413,
191,0.76,14.52,31.0,6.0,,0.00,?,?,?,?,?,?,21.576,
192,0.78,14.23,31.0,6.0,,0.00,?,?,?,?,?,?,21.576,
193,0.75,15.28,31.0,6.0,,0.00,?,?,?,?,?,?,21.739,
194,0.76,14.41,31.0,6.0,,0.00,?,?,?,?,?,?,21.901,
195,0.77,14.45,31.0,6.0,,0.00,?,?,?,?,?,?,21.901,
196,0.79,14.72,31.0,5.8,,0.00,?,?,?,?,?,?,22.052,
197,0.78,15.50,31.0,5.8,,0.00,?,?,?,?,?,?,22.208,
198,0.78,14.75,31.0,5.8,,0.00,?,?,?,?,?,?,22.372,
199,0.80,14.06,31.0,5.8,,0.00,?,?,?,?,?,?,22.372,
200,0.79,15.33,31.0,5.8,,0.00,?,?,?,?,?,?,22.522,
201,0.78,15.04,31.0,5.8,,0.00,?,?,?,?,?,?,22.675,
202,0.79,16.63,31.0,5.8,,0.00,?,?,?,?,?,?,22.832,
203,0.78,14.93,31.0,5.8,,0.00,?,?,?,?,?,?,22.832,
204,0.80,15.01,31.0,5.8,,0.00,?,?,?,?,?,?,22.992,
205,0.80,14.49,31.0,5.8,,0.00,?,?,?,?,?,?,23.145,
206,0.82,14.65,31.0,5.8,,0.00,?,?,?,?,?,?,23.145,
207,0.81,14.38,31.0,5.8,,0.00,?,?,?,?,?,?,23.309,
208,0.82,15.16,31.0,5.8,,0.00,?,?,?,?,?,?,23.474,
209,0.78,15.08,31.0,5.9,,0.00,?,?,?,?,?,?,23.636,
210,0.80,15.06,31.0,5.9,,0.00,?,?,?,?,?,?,23.636,
211,0.77,14.85,31.0,5.9,,0.00,?,?,?,?,?,?,23.800,
212,0.80,15.84,31.0,5.9,,0.00,?,?,?,?,?,?,23.959,
213,0.79,16.56,31.0,5.9,,0.00,?,?,?,?,?,?,23.959,
214,0.78,14.82,31.0,5.9,,0.00,?,?,?,?,?,?,24.116,
215,0.78,13.38,31.0,5.9,,0.00,?,?,?,?,?,?,24.278,
216,0.81,13.94,31.0,5.9,,0.00,?,?,?,?,?,?,24.442,
217,0.79,15.94,31.0,5.9,,0.00,?,?,?,?,?,?,24.442,
218,0.80,13.06,31.0,6.0,,0.00,?,?,?,?,?,?,24.606,
219,0.82,15.45,31.0,6.0,,0.00,?,?,?,?,?,?,24.758,
220,0.83,14.91,31.0,6.0,,0.00,?,?,?,?,?,?,24.758,
221,0.87,15.78,31.0,6.0,,0.00,?,?,?,?,?,?,24.910,
222,0.87,15.53,31.0,5.9,,0.00,?,?,?,?,?,?,25.069,
223,0.87,15.14,31.0,5.9,,0.00,?,?,?,?,?,?,25.223,
224,0.88,13.37,31.0,5.9,,0.00,?,?,?,?,?,?,25.223,
225,0.87,17.02,31.0,5.9,,0.00,?,?,?,?,?,?,25.384,
226,0.79,12.42,31.0,5.9,,0.00,?,?,?,?,?,?,25.536,
227,0.85,13.11,31.0,5.9,,0.00,?,?,?,?,?,?,25.698,
228,0.78,17.92,31.0,5.9,,0.00,?,?,?,?,?,?,25.698,
229,0.83,12.19,31.0,5.9,,0.00,?,?,?,?,?,?,25.850,
230,0.79,17.02,31.0,5.9,,0.00,?,?,?,?,?,?,26.014,
231,0.76,14.39,31.0,5.9,,0.00,?,?,?,?,?,?,26.176,
232,0.82,14.84,31.0,5.9,,0.00,?,?,?,?,?,?,26.176,
233,0.80,14.40,31.0,5.9,,0.00,?,?,?,?,?,?,26.343,
234,0.80,14.65,31.0,5.9,,0.00,?,?,?,?,?,?,26.343,
235,0.80,14.47,31.0,5.9,,0.00,?,?,?,?,?,?,26.509,
236,0.82,15.11,31.0,6.0,,0.00,?,?,?,?,?,?,26.661,
237,0.80,14.21,31.0,6.0,,0.00,?,?,?,?,?,?,26.817,
238,0.81,14.38,31.0,6.0,,0.00,?,?,?,?,?,?,26.817,
239,0.80,15.55,31.0,6.0,,0.00,?,?,?,?,?,?,26.980,
240,0.82,14.64,31.0,6.1,,0.00,?,?,?,?,?,?,27.145,
241,0.81,15.77,31.0,6.1,,0.00,?,?,?,?,?,?,27.145,
242,0.82,14.93,31.0,6.1,,0.00,?,?,?,?,?,?,27.308,
243,0.81,15.55,31.0,6.1,,0.00,?,?,?,?,?,?,27.473,
244,0.81,14.77,31.0,6.1,,0.00,?,?,?,?,?,?,27.473,
245,0.82,14.84,31.0,5.9,,0.00,?,?,?,?,?,?,27.634,
246,0.79,14.93,31.0,5.9,,0.00,?,?,?,?,?,?,27.786,
247,0.81,15.33,31.0,5.9,,0.00,?,?,?,?,?,?,27.949,
248,0.79,15.45,31.0,5.9,,0.00,?,?,?,?,?,?,27.949,
249,0.80,14.52,31.0,5.9,,0.00,?,?,?,?,?,?,28.113,
250,0.80,13.86,31.0,6.0,,0.00,?,?,?,?,?,?,28.276,
251,0.80,14.94,31.0,6.0,,0.00,?,?,?,?,?,?,28.276,
252,0.77,14.33,31.0,6.0,,0.00,?,?,?,?,?,?,28.428,
253,0.80,14.03,31.0,6.0,,0.00,?,?,?,?,?,?,28.594,
254,0.78,14.43,31.0,6.0,,0.00,?,?,?,?,?,?,28.755,
255,0.78,14.62,31.0,6.0,,0.00,?,?,?,?,?,?,28.755,
256,0.76,15.75,31.0,6.0,,0.00,?,?,?,?,?,?,28.919,
257,0.78,15.04,31.0,6.0,,0.00,?,?,?,?,?,?,29.084,
258,0.76,16.10,31.0,6.0,,0.00,?,?,?,?,?,?,29.084,
259,0.77,14.89,31.0,5.8,,0.00,?,?,?,?,?,?,29.251,
260,0.76,14.95,31.0,5.8,,0.00,?,?,?,?,?,?,29.413,
261,0.77,14.16,31.0,5.8,,0.00,?,?,?,?,?,?,29.413,
262,0.75,14.67,31.0,5.8,,0.00,?,?,?,?,?,?,29.576,
263,0.76,14.57,31.0,5.8,,0.00,?,?,?,?,?,?,29.739,
264,0.77,14.93,31.0,5.8,,0.00,?,?,?,?,?,?,29.902,
265,0.76,15.18,31.0,5.8,,0.00,?,?,?,?,?,?,29.902,
266,0.75,15.04,31.0,5.8,,0.00,?,?,?,?,?,?,30.069,
267,0.78,14.46,31.3,6.0,,0.00,?,?,?,?,?,?,30.225,
268,0.78,14.99,31.5,6.0,,0.00,?,?,?,?,?,?,30.225,
269,0.77,14.85,31.3,6.0,,0.00,?,?,?,?,?,?,30.379,
270,0.78,14.69,31.0,6.0,,0.00,?,?,?,?,?,?,30.535,
271,0.79,15.44,31.3,6.0,,0.00,?,?,?,?,?,?,30.535,
272,0.78,13.84,31.5,5.9,,0.00,?,?,?,?,?,?,30.699,
273,0.79,16.28,31.7,5.9,,0.00,?,?,?,?,?,?,30.850,
274,0.79,14.65,31.5,5.9,,0.00,?,?,?,?,?,?,30.850,
275,0.80,15.22,31.3,5.9,,0.00,?,?,?,?,?,?,31.004,
276,0.80,15.60,31.5,5.9,,0.00,?,?,?,?,?,?,31.165,
277,0.79,14.90,31.3,5.9,,0.00,?,?,?,?,?,?,31.318,
278,0.81,14.57,31.5,5.9,,0.00,?,?,?,?,?,?,31.318,
279,0.81,15.21,31.3,5.9,,0.00,?,?,?,?,?,?,31.482,
280,0.79,15.16,32.0,5.9,,0.00,?,?,?,?,?,?,31.644,
281,0.80,15.52,31.7,6.1,,0.00,?,?,?,?,?,?,31.796,
282,0.78,13.99,31.5,6.1,,0.00,?,?,?,?,?,?,31.796,
283,0.80,14.02,32.0,6.1,,0.00,?,?,?,?,?,?,31.961,
284,0.78,13.96,32.0,6.1,,0.00,?,?,?,?,?,?,32.125,
285,0.79,14.05,32.0,6.1,,0.00,?,?,?,?,?,?,32.125,
286,0.78,14.67,32.0,6.9,,0.00,?,?,?,?,?,?,32.276,
287,0.80,15.63,32.0,6.9,,0.00,?,?,?,?,?,?,32.442,
288,0.77,16.70,31.5,6.9,,0.00,?,?,?,?,?,?,32.442,
289,0.78,15.29,31.3,6.9,,0.00,?,?,?,?,?,?,32.598,
290,0.77,14.43,31.5,7.4,,0.00,?,?,?,?,?,?,32.759,
291,0.79,15.09,31.0,7.4,,0.00,?,?,?,?,?,?,32.910,
292,0.78,15.33,31.0,7.4,,0.00,?,?,?,?,?,?,32.910,
293,0.80,14.85,31.3,7.4,,0.00,?,?,?,?,?,?,33.068,
294,0.79,14.69,31.5,7.4,,0.00,?,?,?,?,?,?,33.231,
295,0.77,15.08,31.3,7.6,,0.00,?,?,?,?,?,?,33.394,
296,0.78,14.77,31.0,7.6,,0.00,?,?,?,?,?,?,33.394,
297,0.78,14.67,31.0,7.6,,0.00,?,?,?,?,?,?,33.552,
298,0.76,14.77,31.0,7.6,,0.00,?,?,?,?,?,?,33.706,
299,0.73,14.60,31.0,7.6,,0.00,?,?,?,?,?,?,33.706,
300,0.75,14.44,31.0,7.3,,0.00,?,?,?,?,?,?,33.868,
301,0.77,14.69,31.0,7.3,,0.00,?,?,?,?,?,?,34.035,
302,0.76,15.21,31.0,7.3,,0.00,?,?,?,?,?,?,34.035,
303,0.76,14.84,31.0,7.3,,0.00,?,?,?,?,?,?,34.194,
304,0.78,14.80,31.0,7.4,,0.00,?,?,?,?,?,?,34.361,
305,0.77,15.23,31.0,7.4,,0.00,?,?,?,?,?,?,34.361,
306,0.77,15.52,31.0,7.4,,0.00,?,?,?,?,?,?,34.522,
307,0.75,15.06,31.0,7.4,,0.00,?,?,?,?,?,?,34.674,
308,0.75,15.06,31.0,7.5,,0.00,?,?,?,?,?,?,34.836,
309,0.74,15.11,31.0,7.5,,0.00,?,?,?,?,?,?,34.836,
310,0.74,14.28,31.0,7.5,,0.00,?,?,?,?,?,?,34.988,
311,0.74,15.09,31.0,7.5,,0.00,?,?,?,?,?,?,35.148,
312,0.75,13.56,31.0,7.3,,0.00,?,?,?,?,?,?,35.300,
313,0.76,14.13,31.0,7.3,,0.00,?,?,?,?,?,?,35.300,
314,0.77,13.99,31.0,7.3,,0.00,?,?,?,?,?,?,35.462,
315,0.79,16.06,31.0,7.3,,0.00,?,?,?,?,?,?,35.614,
316,0.77,15.29,31.0,7.3,,0.00,?,?,?,?,?,?,35.777,
317,0.77,15.65,31.0,7.3,,0.00,?,?,?,?,?,?,35.777,
318,0.78,14.57,31.0,7.4,,0.00,?,?,?,?,?,?,35.943,
319,0.80,13.35,31.0,7.4,,0.00,?,?,?,?,?,?,36.100,
320,0.80,15.29,31.0,7.4,,0.00,?,?,?,?,?,?,36.100,
321,0.81,14.08,31.0,7.4,,0.00,?,?,?,?,?,?,36.263,
322,0.82,16.43,31.0,7.3,,0.00,?,?,?,?,?,?,36.426,
323,0.75,16.50,31.0,7.3,,0.00,?,?,?,?,?,?,36.426,
324,0.75,11.87,31.0,7.3,,0.00,?,?,?,?,?,?,36.585,
325,0.59,14.47,31.0,7.3,,0.00,?,?,?,?,?,?,36.749,
326,0.48,15.73,31.0,7.4,,0.00,?,?,?,?,?,?,36.909,
327,0.62,14.77,31.0,7.4,,0.00,?,?,?,?,?,?,36.909,
328,0.64,16.48,31.0,7.4,,0.00,?,?,?,?,?,?,37.069,
329,0.64,14.62,31.0,7.4,,0.00,?,?,?,?,?,?,37.233,
