<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,18,12,C MALVAL,08/10/2024,16:46:59,948,GRIP MK2 CLERMOMT LIGNE 2 PASSAGE 2,M         ,63L2bisP2
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
70,0.50,15.50,29.0,4.3,,0.00,?,?,?,?,?,?,8.349,
71,0.49,12.08,29.0,4.3,,0.00,?,?,?,?,?,?,8.507,
72,0.52,15.00,29.0,4.4,,0.00,?,?,?,?,?,?,8.670,
73,0.50,15.38,29.0,4.4,,0.00,?,?,?,?,?,?,8.835,
74,0.53,16.48,29.0,4.4,,0.00,?,?,?,?,?,?,8.836,
75,0.51,13.81,29.0,4.4,,0.00,?,?,?,?,?,?,9.000,
76,0.52,15.22,29.0,4.3,,0.00,?,?,?,?,?,?,9.164,
77,0.52,14.35,29.0,4.3,,0.00,?,?,?,?,?,?,9.164,
78,0.56,16.95,29.3,4.3,,0.00,?,?,?,?,?,?,9.314,
79,0.57,14.77,28.5,4.3,,0.00,?,?,?,?,?,?,9.478,
80,0.58,17.64,29.0,4.4,,0.00,?,?,?,?,?,?,9.643,
81,0.53,16.41,29.5,4.4,,0.00,?,?,?,?,?,?,9.796,
82,0.67,10.25,29.0,4.4,,0.00,?,?,?,?,?,?,9.796,
83,0.53,21.61,29.0,4.4,,0.00,?,?,?,?,?,?,9.959,
84,0.53,11.74,29.0,4.4,,0.00,?,?,?,?,?,?,10.112,
85,0.55,17.19,29.0,4.4,,0.00,?,?,?,?,?,?,10.272,
