<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,18,12,C MALVAL,08/10/2024,17:11:28,954,GRIP MK2 CLERMOMT LIGNE 2 PASSAGE 4,M         ,63L2bisP4
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
18,0.69,27.24,29.0,19.6,,0.00,?,?,?,?,?,?,2.099,
19,0.92,8.25,28.7,32.0,,0.00,?,?,?,?,?,?,2.256,
20,1.20,2.00,30.0,32.0,,0.00,?,?,?,?,?,?,2.256,
21,0.80,24.04,29.3,32.0,,0.00,?,?,?,?,?,?,2.418,
22,0.67,17.68,29.0,32.0,,0.00,?,?,?,?,?,?,2.570,
23,1.02,3.10,29.0,34.4,,0.00,?,?,?,?,?,?,2.731,
24,0.81,19.93,29.0,34.4,,0.00,?,?,?,?,?,?,2.731,
25,0.67,15.71,29.0,34.4,,0.00,?,?,?,?,?,?,2.896,
26,0.87,10.64,28.5,34.4,,0.00,?,?,?,?,?,?,3.052,
27,0.74,17.15,29.0,34.6,,0.00,?,?,?,?,?,?,3.207,
28,0.79,11.10,29.0,34.6,,0.00,?,?,?,?,?,?,3.207,
29,0.75,17.47,29.0,34.6,,0.00,?,?,?,?,?,?,3.364,
30,0.73,13.81,29.0,34.6,,0.00,?,?,?,?,?,?,3.526,
31,0.76,15.24,29.0,34.6,,0.00,?,?,?,?,?,?,3.678,
32,0.73,17.24,29.0,34.6,,0.00,?,?,?,?,?,?,3.678,
33,0.75,15.18,29.0,27.0,,0.00,?,?,?,?,?,?,3.833,
34,0.75,14.16,29.0,27.0,,0.00,?,?,?,?,?,?,3.993,
35,0.77,14.78,29.0,27.0,,0.00,?,?,?,?,?,?,4.145,
36,0.68,15.84,29.0,16.2,,0.00,?,?,?,?,?,?,4.301,
37,0.78,13.71,29.0,16.2,,0.00,?,?,?,?,?,?,4.301,
38,0.72,17.26,29.0,16.2,,0.00,?,?,?,?,?,?,4.461,
39,0.76,13.50,29.0,16.2,,0.00,?,?,?,?,?,?,4.627,
40,0.72,16.67,29.0,18.2,,0.00,?,?,?,?,?,?,4.779,
41,0.76,14.44,29.0,18.2,,0.00,?,?,?,?,?,?,4.945,
42,0.76,16.99,29.0,18.2,,0.00,?,?,?,?,?,?,4.945,
43,0.75,13.81,29.0,18.2,,0.00,?,?,?,?,?,?,5.111,
44,0.78,14.08,29.0,7.2,,0.00,?,?,?,?,?,?,5.270,
45,0.76,13.72,29.0,7.2,,0.00,?,?,?,?,?,?,5.270,
46,0.79,13.38,29.0,7.2,,0.00,?,?,?,?,?,?,5.432,
47,0.76,14.96,29.0,7.2,,0.00,?,?,?,?,?,?,5.583,
48,0.79,13.74,29.0,7.2,,0.00,?,?,?,?,?,?,5.747,
49,0.74,14.89,29.0,7.2,,0.00,?,?,?,?,?,?,5.747,
50,0.80,14.41,29.0,4.0,,0.00,?,?,?,?,?,?,5.911,
51,0.77,15.01,29.0,4.0,,0.00,?,?,?,?,?,?,6.062,
52,0.75,15.08,29.0,4.0,,0.00,?,?,?,?,?,?,6.226,
53,0.82,10.51,29.0,4.0,,0.00,?,?,?,?,?,?,6.226,
54,0.78,18.73,29.0,5.4,,0.00,?,?,?,?,?,?,6.378,
55,0.76,9.78,29.0,5.4,,0.00,?,?,?,?,?,?,6.539,
56,0.89,14.60,29.0,5.4,,0.00,?,?,?,?,?,?,6.701,
57,0.71,14.69,29.0,5.4,,0.00,?,?,?,?,?,?,6.701,
58,0.81,11.92,29.0,2.2,,0.00,?,?,?,?,?,?,6.868,
59,0.73,15.87,29.0,2.2,,0.00,?,?,?,?,?,?,7.020,
60,0.76,13.74,29.0,2.2,,0.00,?,?,?,?,?,?,7.183,
61,0.68,19.63,29.0,2.2,,0.00,?,?,?,?,?,?,7.349,
62,0.74,10.68,29.3,2.2,,0.00,?,?,?,?,?,?,7.349,
63,0.72,21.32,29.0,1.9,,0.00,?,?,?,?,?,?,7.511,START@63.0m
64,0.67,11.70,29.0,1.9,,0.00,?,?,?,?,?,?,7.663,
65,0.73,9.73,29.0,1.9,,0.00,?,?,?,?,?,?,7.828,
66,0.55,22.75,29.0,1.9,,0.00,?,?,?,?,?,?,7.993,
67,0.63,6.50,29.0,1.9,,0.00,?,?,?,?,?,?,7.993,
68,0.66,14.62,29.0,1.9,,0.00,?,?,?,?,?,?,8.157,
69,0.49,17.58,29.0,1.9,,0.00,?,?,?,?,?,?,8.321,
70,0.56,12.18,29.0,1.4,,0.00,?,?,?,?,?,?,8.473,
71,0.55,16.45,29.0,1.4,,0.00,?,?,?,?,?,?,8.473,
72,0.55,14.85,29.0,1.4,,0.00,?,?,?,?,?,?,8.633,
73,0.54,16.50,29.0,1.4,,0.00,?,?,?,?,?,?,8.798,
74,0.54,14.91,29.0,1.4,,0.00,?,?,?,?,?,?,8.950,
75,0.54,14.08,29.0,1.4,,0.00,?,?,?,?,?,?,8.950,
76,0.58,12.84,29.0,1.4,,0.00,?,?,?,?,?,?,9.117,
77,0.54,16.23,29.0,1.4,,0.00,?,?,?,?,?,?,9.288,
78,0.54,15.62,29.0,1.4,,0.00,?,?,?,?,?,?,9.288,
79,0.53,16.19,29.0,1.3,,0.00,?,?,?,?,?,?,9.449,
80,0.53,13.81,29.0,1.3,,0.00,?,?,?,?,?,?,9.615,
81,0.53,15.39,29.0,1.3,,0.00,?,?,?,?,?,?,9.766,
82,0.56,15.26,29.0,1.3,,0.00,?,?,?,?,?,?,9.766,
83,0.54,17.12,29.0,1.3,,0.00,?,?,?,?,?,?,9.926,
84,0.61,13.01,29.0,1.3,,0.00,?,?,?,?,?,?,10.089,
85,0.55,20.31,29.0,1.3,,0.00,?,?,?,?,?,?,10.240,
86,0.63,8.51,29.0,1.3,,0.00,?,?,?,?,?,?,10.406,
87,0.58,17.62,29.0,1.3,,0.00,?,?,?,?,?,?,10.406,
88,0.50,14.45,29.0,1.6,,0.00,?,?,?,?,?,?,10.567,
89,0.54,14.47,29.0,1.6,,0.00,?,?,?,?,?,?,10.729,
90,0.52,15.50,29.0,1.6,,0.00,?,?,?,?,?,?,10.881,
91,0.52,15.42,29.0,1.6,,0.00,?,?,?,?,?,?,10.881,
92,0.53,14.84,29.0,3.5,,0.00,?,?,?,?,?,?,11.043,
93,0.53,15.08,29.0,3.5,,0.00,?,?,?,?,?,?,11.195,
94,0.56,13.94,29.0,3.5,,0.00,?,?,?,?,?,?,11.357,
95,0.56,15.03,29.0,5.3,,0.00,?,?,?,?,?,?,11.520,
96,0.56,15.55,29.0,5.3,,0.00,?,?,?,?,?,?,11.520,
97,0.57,16.17,29.0,5.3,,0.00,?,?,?,?,?,?,11.681,
98,0.55,16.50,29.0,5.3,,0.00,?,?,?,?,?,?,11.833,
99,0.56,15.71,29.0,6.4,,0.00,?,?,?,?,?,?,11.996,
100,0.55,15.01,29.0,6.4,,0.00,?,?,?,?,?,?,11.996,
101,0.57,14.18,29.0,6.4,,0.00,?,?,?,?,?,?,12.148,
102,0.56,14.96,29.0,6.4,,0.00,?,?,?,?,?,?,12.312,
103,0.56,15.96,29.0,6.4,,0.00,?,?,?,?,?,?,12.476,
104,0.57,14.33,29.0,6.4,,0.00,?,?,?,?,?,?,12.476,
105,0.58,16.04,29.0,7.4,,0.00,?,?,?,?,?,?,12.639,
106,0.58,14.55,29.0,7.4,,0.00,?,?,?,?,?,?,12.805,
107,0.58,16.63,29.0,7.4,,0.00,?,?,?,?,?,?,12.805,
108,0.58,14.70,29.0,7.4,,0.00,?,?,?,?,?,?,12.958,
109,0.58,16.38,29.0,7.4,,0.00,?,?,?,?,?,?,13.119,
110,0.58,14.69,29.0,7.4,,0.00,?,?,?,?,?,?,13.272,
111,0.58,14.23,29.0,7.4,,0.00,?,?,?,?,?,?,13.437,
112,0.62,14.56,29.0,7.4,,0.00,?,?,?,?,?,?,13.437,
113,0.58,16.09,29.0,7.7,,0.00,?,?,?,?,?,?,13.600,
114,0.60,14.67,29.0,7.7,,0.00,?,?,?,?,?,?,13.761,
115,0.61,15.55,29.0,7.7,,0.00,?,?,?,?,?,?,13.761,
116,0.60,15.06,29.0,7.7,,0.00,?,?,?,?,?,?,13.913,
117,0.59,15.43,29.0,7.6,,0.00,?,?,?,?,?,?,14.074,
118,0.59,14.82,29.0,7.6,,0.00,?,?,?,?,?,?,14.239,
119,0.59,14.47,29.0,7.6,,0.00,?,?,?,?,?,?,14.399,
120,0.58,14.74,29.0,7.6,,0.00,?,?,?,?,?,?,14.399,
121,0.59,14.72,29.0,7.6,,0.00,?,?,?,?,?,?,14.551,
122,0.55,15.79,29.3,7.6,,0.00,?,?,?,?,?,?,14.704,
123,0.59,12.86,29.0,7.6,,0.00,?,?,?,?,?,?,14.866,
124,0.57,16.76,29.0,7.6,,0.00,?,?,?,?,?,?,15.026,
125,0.56,13.89,29.0,7.6,,0.00,?,?,?,?,?,?,15.026,
126,0.56,16.37,29.0,7.9,,0.00,?,?,?,?,?,?,15.178,
127,0.57,14.94,29.0,7.9,,0.00,?,?,?,?,?,?,15.330,
128,0.57,15.78,29.0,7.9,,0.00,?,?,?,?,?,?,15.495,
129,0.56,13.28,29.0,7.9,,0.00,?,?,?,?,?,?,15.495,
130,0.58,14.46,29.0,7.6,,0.00,?,?,?,?,?,?,15.645,
131,0.56,15.79,29.5,7.6,,0.00,?,?,?,?,?,?,15.802,
132,0.58,14.12,29.0,7.6,,0.00,?,?,?,?,?,?,15.954,
133,0.56,16.38,29.0,7.6,,0.00,?,?,?,?,?,?,15.954,
134,0.57,14.95,29.0,7.7,,0.00,?,?,?,?,?,?,16.114,
135,0.57,16.14,29.0,7.7,,0.00,?,?,?,?,?,?,16.270,
136,0.55,15.09,29.0,7.7,,0.00,?,?,?,?,?,?,16.432,
137,0.58,15.43,29.0,7.7,,0.00,?,?,?,?,?,?,16.432,
138,0.56,14.88,29.0,6.8,,0.00,?,?,?,?,?,?,16.585,
139,0.58,14.50,29.0,6.8,,0.00,?,?,?,?,?,?,16.748,
140,0.57,14.13,29.0,6.8,,0.00,?,?,?,?,?,?,16.911,
141,0.61,14.54,29.0,6.8,,0.00,?,?,?,?,?,?,16.911,
142,0.58,14.45,29.0,6.8,,0.00,?,?,?,?,?,?,17.068,
143,0.57,16.25,29.0,6.7,,0.00,?,?,?,?,?,?,17.232,
144,0.57,14.16,29.0,6.7,,0.00,?,?,?,?,?,?,17.395,
145,0.58,15.58,29.3,6.7,,0.00,?,?,?,?,?,?,17.554,
146,0.58,13.89,29.0,6.7,,0.00,?,?,?,?,?,?,17.554,
147,0.57,14.46,29.0,5.3,,0.00,?,?,?,?,?,?,17.717,
148,0.59,14.50,29.0,5.3,,0.00,?,?,?,?,?,?,17.881,
149,0.58,16.06,29.0,5.3,,0.00,?,?,?,?,?,?,18.042,
150,0.61,14.18,29.0,5.3,,0.00,?,?,?,?,?,?,18.042,
151,0.60,15.11,29.0,5.2,,0.00,?,?,?,?,?,?,18.194,
152,0.59,14.35,29.0,5.2,,0.00,?,?,?,?,?,?,18.359,
153,0.58,13.68,29.0,5.2,,0.00,?,?,?,?,?,?,18.522,
154,0.57,14.91,29.0,5.2,,0.00,?,?,?,?,?,?,18.522,
155,0.57,14.98,29.0,5.4,,0.00,?,?,?,?,?,?,18.672,
156,0.56,15.84,29.0,5.4,,0.00,?,?,?,?,?,?,18.839,
157,0.55,15.04,29.0,5.4,,0.00,?,?,?,?,?,?,18.991,
158,0.56,15.82,29.0,5.4,,0.00,?,?,?,?,?,?,18.991,
159,0.55,14.75,29.0,5.3,,0.00,?,?,?,?,?,?,19.156,
160,0.55,15.04,29.0,5.3,,0.00,?,?,?,?,?,?,19.308,
161,0.54,15.06,29.0,5.3,,0.00,?,?,?,?,?,?,19.474,
162,0.54,15.38,29.0,5.3,,0.00,?,?,?,?,?,?,19.474,
163,0.53,14.93,29.0,5.3,,0.00,?,?,?,?,?,?,19.627,
164,0.53,14.91,29.0,5.2,,0.00,?,?,?,?,?,?,19.788,
165,0.54,13.69,29.0,5.2,,0.00,?,?,?,?,?,?,19.942,
166,0.53,16.14,29.0,5.2,,0.00,?,?,?,?,?,?,19.942,
167,0.53,14.34,29.0,5.2,,0.00,?,?,?,?,?,?,20.101,
168,0.53,14.69,29.0,5.5,,0.00,?,?,?,?,?,?,20.267,
169,0.54,15.34,29.0,5.5,,0.00,?,?,?,?,?,?,20.427,
170,0.53,14.65,29.0,5.5,,0.00,?,?,?,?,?,?,20.427,
171,0.55,15.65,29.0,5.5,,0.00,?,?,?,?,?,?,20.589,
172,0.53,15.97,29.0,5.3,,0.00,?,?,?,?,?,?,20.741,
173,0.54,14.74,29.0,5.3,,0.00,?,?,?,?,?,?,20.896,
174,0.54,14.87,29.0,5.3,,0.00,?,?,?,?,?,?,21.059,
175,0.52,14.99,29.0,5.3,,0.00,?,?,?,?,?,?,21.059,
176,0.53,15.22,29.0,5.5,,0.00,?,?,?,?,?,?,21.223,
177,0.52,15.16,29.0,5.5,,0.00,?,?,?,?,?,?,21.374,
178,0.54,15.70,29.0,5.5,,0.00,?,?,?,?,?,?,21.530,
179,0.51,14.62,29.0,5.5,,0.00,?,?,?,?,?,?,21.530,
180,0.54,15.65,29.0,5.5,,0.00,?,?,?,?,?,?,21.693,
181,0.52,14.13,29.0,5.2,,0.00,?,?,?,?,?,?,21.855,
182,0.54,15.29,29.0,5.2,,0.00,?,?,?,?,?,?,22.020,
183,0.53,14.21,29.0,5.2,,0.00,?,?,?,?,?,?,22.020,
184,0.52,15.01,29.0,5.2,,0.00,?,?,?,?,?,?,22.177,
185,0.54,14.84,29.0,5.2,,0.00,?,?,?,?,?,?,22.332,
186,0.54,15.86,29.0,5.2,,0.00,?,?,?,?,?,?,22.489,
187,0.56,14.30,29.0,5.2,,0.00,?,?,?,?,?,?,22.489,
188,0.54,15.13,29.0,5.2,,0.00,?,?,?,?,?,?,22.653,
189,0.55,14.43,29.0,5.9,,0.00,?,?,?,?,?,?,22.817,
190,0.54,15.35,29.0,5.9,,0.00,?,?,?,?,?,?,22.969,
191,0.53,14.87,29.0,5.9,,0.00,?,?,?,?,?,?,22.969,
192,0.53,15.91,29.0,5.9,,0.00,?,?,?,?,?,?,23.130,
193,0.53,15.84,29.0,5.9,,0.00,?,?,?,?,?,?,23.286,
194,0.52,15.81,29.0,6.6,,0.00,?,?,?,?,?,?,23.444,
195,0.50,15.57,29.0,6.6,,0.00,?,?,?,?,?,?,23.608,
196,0.52,14.47,29.0,6.6,,0.00,?,?,?,?,?,?,23.608,
197,0.52,14.84,29.0,6.6,,0.00,?,?,?,?,?,?,23.760,
198,0.53,14.87,29.0,6.6,,0.00,?,?,?,?,?,?,23.911,
199,0.53,15.31,29.0,6.6,,0.00,?,?,?,?,?,?,24.068,
200,0.52,15.78,29.0,6.6,,0.00,?,?,?,?,?,?,24.223,
201,0.52,15.92,29.0,6.6,,0.00,?,?,?,?,?,?,24.223,
202,0.52,15.93,29.0,6.5,,0.00,?,?,?,?,?,?,24.379,
203,0.51,15.40,29.0,6.5,,0.00,?,?,?,?,?,?,24.531,
204,0.51,13.81,29.0,6.5,,0.00,?,?,?,?,?,?,24.531,
205,0.51,14.80,29.0,6.5,,0.00,?,?,?,?,?,?,24.695,
206,0.52,15.35,29.0,6.6,,0.00,?,?,?,?,?,?,24.862,
207,0.53,16.10,29.0,6.6,,0.00,?,?,?,?,?,?,25.014,
208,0.52,15.45,29.0,6.6,,0.00,?,?,?,?,?,?,25.014,
209,0.53,15.88,29.0,6.6,,0.00,?,?,?,?,?,?,25.179,
210,0.53,13.55,29.0,6.6,,0.00,?,?,?,?,?,?,25.333,
211,0.53,14.77,29.0,6.6,,0.00,?,?,?,?,?,?,25.486,
212,0.53,15.33,29.5,6.6,,0.00,?,?,?,?,?,?,25.645,
213,0.54,13.84,29.0,6.6,,0.00,?,?,?,?,?,?,25.645,
214,0.52,17.14,29.0,6.6,,0.00,?,?,?,?,?,?,25.803,
215,0.51,14.96,29.0,6.7,,0.00,?,?,?,?,?,?,25.958,
216,0.53,17.82,29.0,6.7,,0.00,?,?,?,?,?,?,26.120,
217,0.53,16.06,29.3,6.7,,0.00,?,?,?,?,?,?,26.272,
218,0.59,14.69,29.0,6.7,,0.00,?,?,?,?,?,?,26.272,
219,0.56,15.06,29.0,6.5,,0.00,?,?,?,?,?,?,26.437,
220,0.52,13.81,29.0,6.5,,0.00,?,?,?,?,?,?,26.599,
221,0.53,15.18,29.0,6.5,,0.00,?,?,?,?,?,?,26.762,
222,0.53,13.79,29.0,6.5,,0.00,?,?,?,?,?,?,26.762,
223,0.53,14.83,29.0,6.8,,0.00,?,?,?,?,?,?,26.913,
224,0.53,14.79,29.0,6.8,,0.00,?,?,?,?,?,?,27.080,
225,0.53,16.92,29.0,6.8,,0.00,?,?,?,?,?,?,27.241,
226,0.50,14.08,29.0,6.8,,0.00,?,?,?,?,?,?,27.241,
227,0.51,14.59,29.0,6.8,,0.00,?,?,?,?,?,?,27.403,
228,0.52,13.89,29.0,6.4,,0.00,?,?,?,?,?,?,27.554,
229,0.59,15.29,29.0,6.4,,0.00,?,?,?,?,?,?,27.708,
230,0.62,15.38,29.0,6.4,,0.00,?,?,?,?,?,?,27.708,
231,0.59,15.32,29.0,6.4,,0.00,?,?,?,?,?,?,27.867,
232,0.55,14.99,29.0,6.5,,0.00,?,?,?,?,?,?,28.021,
233,0.57,14.80,29.0,6.5,,0.00,?,?,?,?,?,?,28.184,
234,0.55,15.70,29.0,6.5,,0.00,?,?,?,?,?,?,28.184,
235,0.54,15.71,29.0,6.5,,0.00,?,?,?,?,?,?,28.348,
236,0.56,15.84,29.0,6.6,,0.00,?,?,?,?,?,?,28.511,
237,0.55,12.98,29.0,6.6,,0.00,?,?,?,?,?,?,28.511,
238,0.60,14.34,29.0,6.6,,0.00,?,?,?,?,?,?,28.662,
239,0.61,15.26,29.0,6.6,,0.00,?,?,?,?,?,?,28.815,
240,0.58,15.53,29.0,6.5,,0.00,?,?,?,?,?,?,28.974,
241,0.52,15.62,29.0,6.5,,0.00,?,?,?,?,?,?,29.125,
242,0.52,15.39,29.0,6.5,,0.00,?,?,?,?,?,?,29.286,
243,0.53,14.08,29.0,6.5,,0.00,?,?,?,?,?,?,29.286,
244,0.59,14.72,29.0,6.6,,0.00,?,?,?,?,?,?,29.448,
245,0.59,16.45,29.0,6.6,,0.00,?,?,?,?,?,?,29.615,
246,0.56,14.39,29.0,6.6,,0.00,?,?,?,?,?,?,29.775,
247,0.53,15.77,29.0,6.6,,0.00,?,?,?,?,?,?,29.775,
248,0.52,14.87,29.0,6.6,,0.00,?,?,?,?,?,?,29.926,
249,0.59,16.19,29.0,6.6,,0.00,?,?,?,?,?,?,30.089,
250,0.62,14.49,29.0,6.6,,0.00,?,?,?,?,?,?,30.240,
251,0.58,14.79,29.0,6.6,,0.00,?,?,?,?,?,?,30.240,
252,0.57,14.20,29.0,6.6,,0.00,?,?,?,?,?,?,30.392,
253,0.51,15.45,29.0,5.7,,0.00,?,?,?,?,?,?,30.552,
254,0.53,14.65,29.0,5.7,,0.00,?,?,?,?,?,?,30.715,
255,0.55,15.92,29.0,5.7,,0.00,?,?,?,?,?,?,30.715,
256,0.57,14.54,29.0,5.7,,0.00,?,?,?,?,?,?,30.881,
257,0.56,16.04,29.0,5.9,,0.00,?,?,?,?,?,?,31.043,
258,0.55,15.58,29.0,5.9,,0.00,?,?,?,?,?,?,31.195,
259,0.53,15.38,29.0,5.9,,0.00,?,?,?,?,?,?,31.195,
260,0.51,16.63,29.0,5.9,,0.00,?,?,?,?,?,?,31.360,
261,0.51,15.38,29.0,5.4,,0.00,?,?,?,?,?,?,31.512,
262,0.49,15.58,29.0,5.4,,0.00,?,?,?,?,?,?,31.664,
263,0.50,14.23,29.0,5.4,,0.00,?,?,?,?,?,?,31.827,
264,0.53,15.55,29.0,5.4,,0.00,?,?,?,?,?,?,31.827,
265,0.62,14.74,29.0,5.4,,0.00,?,?,?,?,?,?,31.991,
266,0.61,14.60,29.0,5.4,,0.00,?,?,?,?,?,?,32.149,
267,0.62,13.84,29.0,5.4,,0.00,?,?,?,?,?,?,32.301,
268,0.59,16.58,29.0,5.4,,0.00,?,?,?,?,?,?,32.301,
269,0.56,15.86,29.0,5.4,,0.00,?,?,?,?,?,?,32.453,
270,0.55,15.94,29.0,5.5,,0.00,?,?,?,?,?,?,32.614,
271,0.53,14.62,29.0,5.5,,0.00,?,?,?,?,?,?,32.780,
272,0.56,15.45,29.0,5.5,,0.00,?,?,?,?,?,?,32.780,
273,0.52,14.72,29.0,5.5,,0.00,?,?,?,?,?,?,32.942,
274,0.52,14.45,29.0,5.5,,0.00,?,?,?,?,?,?,33.101,
275,0.50,16.82,29.0,5.5,,0.00,?,?,?,?,?,?,33.265,
276,0.51,15.33,29.0,5.5,,0.00,?,?,?,?,?,?,33.265,
277,0.51,15.16,29.0,5.5,,0.00,?,?,?,?,?,?,33.416,
278,0.52,13.69,29.0,5.5,,0.00,?,?,?,?,?,?,33.567,
279,0.51,15.14,29.7,5.5,,0.00,?,?,?,?,?,?,33.718,
280,0.56,15.48,29.0,5.5,,0.00,?,?,?,?,?,?,33.881,
281,0.53,16.23,29.0,5.5,,0.00,?,?,?,?,?,?,33.881,
282,0.53,16.45,29.5,5.5,,0.00,?,?,?,?,?,?,34.043,
283,0.52,16.59,29.7,5.6,,0.00,?,?,?,?,?,?,34.208,
284,0.59,14.99,29.5,5.6,,0.00,?,?,?,?,?,?,34.208,
285,0.60,14.65,29.3,5.6,,0.00,?,?,?,?,?,?,34.374,
286,0.56,14.38,29.5,5.6,,0.00,?,?,?,?,?,?,34.537,
287,0.53,13.43,29.3,5.5,,0.00,?,?,?,?,?,?,34.692,
288,0.49,17.04,29.5,5.5,,0.00,?,?,?,?,?,?,34.692,
289,0.52,15.32,29.7,5.5,,0.00,?,?,?,?,?,?,34.844,
290,0.52,17.09,29.5,5.5,,0.00,?,?,?,?,?,?,35.008,
291,0.52,15.99,29.3,5.4,,0.00,?,?,?,?,?,?,35.160,
292,0.56,13.40,29.0,5.4,,0.00,?,?,?,?,?,?,35.323,
293,0.55,16.14,29.3,5.4,,0.00,?,?,?,?,?,?,35.473,
294,0.61,11.05,29.5,5.4,,0.00,?,?,?,?,?,?,35.473,
295,0.52,18.58,29.7,5.4,,0.00,?,?,?,?,?,?,35.624,
296,0.52,12.08,29.5,5.4,,0.00,?,?,?,?,?,?,35.775,
297,0.59,17.38,29.0,5.4,,0.00,?,?,?,?,?,?,35.939,
298,0.51,12.52,29.0,5.4,,0.00,?,?,?,?,?,?,35.939,
299,0.57,15.73,29.0,5.4,,0.00,?,?,?,?,?,?,36.101,
300,0.50,15.89,29.0,5.7,,0.00,?,?,?,?,?,?,36.256,
301,0.57,12.89,29.0,5.7,,0.00,?,?,?,?,?,?,36.256,
302,0.55,16.06,29.0,5.7,,0.00,?,?,?,?,?,?,36.411,
303,0.51,12.47,29.0,5.7,,0.00,?,?,?,?,?,?,36.571,
304,0.50,16.06,29.0,5.4,,0.00,?,?,?,?,?,?,36.733,
305,0.48,15.62,29.0,5.4,,0.00,?,?,?,?,?,?,36.733,
306,0.48,15.55,29.0,5.4,,0.00,?,?,?,?,?,?,36.884,
307,0.47,15.23,29.0,5.4,,0.00,?,?,?,?,?,?,37.035,
308,0.51,15.00,29.0,5.5,,0.00,?,?,?,?,?,?,37.198,
309,0.50,16.21,29.0,5.5,,0.00,?,?,?,?,?,?,37.350,
310,0.51,15.66,29.0,5.5,,0.00,?,?,?,?,?,?,37.504,
311,0.51,17.31,29.0,5.5,,0.00,?,?,?,?,?,?,37.504,
312,0.51,16.14,29.0,5.5,,0.00,?,?,?,?,?,?,37.666,
313,0.51,13.62,29.0,5.5,,0.00,?,?,?,?,?,?,37.819,
314,0.54,14.00,29.0,5.5,,0.00,?,?,?,?,?,?,37.984,
315,0.52,16.38,29.0,5.5,,0.00,?,?,?,?,?,?,37.984,
316,0.52,13.90,29.0,5.5,,0.00,?,?,?,?,?,?,38.136,
317,0.51,16.85,29.0,5.5,,0.00,?,?,?,?,?,?,38.288,
318,0.49,15.55,29.0,5.5,,0.00,?,?,?,?,?,?,38.443,
319,0.49,17.02,29.0,5.5,,0.00,?,?,?,?,?,?,38.443,
320,0.47,15.96,29.0,5.5,,0.00,?,?,?,?,?,?,38.606,
321,0.48,15.31,29.0,5.6,,0.00,?,?,?,?,?,?,38.770,
322,0.49,14.51,29.0,5.6,,0.00,?,?,?,?,?,?,38.932,
323,0.51,13.59,29.0,5.6,,0.00,?,?,?,?,?,?,38.932,
324,0.51,15.39,29.0,5.6,,0.00,?,?,?,?,?,?,39.085,
325,0.53,13.25,29.0,5.6,,0.00,?,?,?,?,?,?,39.247,
326,0.51,14.46,29.0,5.6,,0.00,?,?,?,?,?,?,39.411,
327,0.52,12.30,29.0,5.6,,0.00,?,?,?,?,?,?,39.411,
328,0.59,17.36,29.0,5.6,,0.00,?,?,?,?,?,?,39.569,
