<HEADER>
SWVersion,GTNumber,GTMark,AxleType,TyreDetails,DPRDate,DPRResult,DPRLength,AverageLength,OperatorOffset,SurveyName,TargetSpeed,WaterFilm,SurfaceCondition,Weather,AmbientTemperature,SurfaceTemperature,Operator,StartDate,StartTime,SurveyLength,Comments,Units,Filename
2.0.0.12,GT686,MK2,D,A91-221102,08-oct.-2024,0 ;805,1000,1,5,labo 63,30,0 ;25,,Clair et calme,18,12,C MALVAL,08/10/2024,17:24:10,956,GRIP MK2 CLERMOMT LIGNE 2 PASSAGE 6,M         ,63L2bisP6
<EMUSED>
EMid,EMIndex,EMName,EMDirection,EMLength,ILName,ILLevel,ILdescription
<RESULTS>
Chainage,GN,Load,Speed,Flow,EM Name,IL Level,Latitude,Longitude,Altitude,Quality,No. Satellites,GPSTime,Duration,EM Used
1,0.57,15.01,31.7,1.2,,0.00,?,?,?,?,?,?,0.019,
2,0.63,12.45,32.0,1.2,,0.00,?,?,?,?,?,?,0.019,
3,0.59,18.13,31.7,1.2,,0.00,?,?,?,?,?,?,0.171,
4,0.65,14.99,31.5,1.2,,0.00,?,?,?,?,?,?,0.336,
5,0.65,14.16,31.7,1.2,,0.00,?,?,?,?,?,?,0.336,
6,0.55,17.19,31.5,1.2,,0.00,?,?,?,?,?,?,0.496,
7,0.65,14.67,31.3,1.2,,0.00,?,?,?,?,?,?,0.659,
8,0.69,23.33,31.0,1.2,,0.00,?,?,?,?,?,?,0.660,
9,0.81,9.62,31.3,4.5,,0.00,?,?,?,?,?,?,0.822,
10,1.07,4.25,34.0,4.5,,0.00,?,?,?,?,?,?,0.976,
11,0.75,27.60,31.7,4.5,,0.00,?,?,?,?,?,?,1.129,
12,0.78,11.49,32.0,4.5,,0.00,?,?,?,?,?,?,1.129,
13,0.43,0.46,32.0,22.7,,0.00,?,?,?,?,?,?,1.280,
14,1.20,1.25,32.5,22.7,,0.00,?,?,?,?,?,?,1.445,
15,0.80,18.89,34.7,22.7,,0.00,?,?,?,?,?,?,1.445,
16,0.58,24.16,31.5,22.7,,0.00,?,?,?,?,?,?,1.598,
17,0.81,6.19,32.0,33.1,,0.00,?,?,?,?,?,?,1.762,
18,0.92,12.40,31.5,33.1,,0.00,?,?,?,?,?,?,1.762,
19,0.78,19.27,31.7,33.1,,0.00,?,?,?,?,?,?,1.914,
20,0.71,15.21,31.5,33.1,,0.00,?,?,?,?,?,?,2.071,
21,0.78,12.96,31.7,33.1,,0.00,?,?,?,?,?,?,2.231,
22,0.75,15.43,32.0,33.1,,0.00,?,?,?,?,?,?,2.231,
23,0.77,13.59,31.7,40.4,,0.00,?,?,?,?,?,?,2.383,
24,0.73,18.90,31.0,40.4,,0.00,?,?,?,?,?,?,2.534,
25,0.67,13.02,31.3,40.4,,0.00,?,?,?,?,?,?,2.698,
26,0.75,15.09,31.0,40.4,,0.00,?,?,?,?,?,?,2.698,
27,0.68,16.50,31.0,45.6,,0.00,?,?,?,?,?,?,2.852,
28,0.69,12.42,31.0,45.6,,0.00,?,?,?,?,?,?,3.010,
29,0.69,15.24,31.0,45.6,,0.00,?,?,?,?,?,?,3.172,
30,0.69,12.84,31.0,45.6,,0.00,?,?,?,?,?,?,3.172,
31,0.70,15.62,31.0,44.4,,0.00,?,?,?,?,?,?,3.336,
32,0.66,17.20,31.0,44.4,,0.00,?,?,?,?,?,?,3.500,
33,0.66,14.30,31.0,44.4,,0.00,?,?,?,?,?,?,3.500,
34,0.70,11.25,31.0,44.4,,0.00,?,?,?,?,?,?,3.665,
35,0.76,16.19,31.0,37.7,,0.00,?,?,?,?,?,?,3.822,
36,0.63,17.49,31.0,37.7,,0.00,?,?,?,?,?,?,3.822,
37,0.75,8.39,31.0,37.7,,0.00,?,?,?,?,?,?,3.982,
38,0.71,18.55,31.0,37.7,,0.00,?,?,?,?,?,?,4.134,
39,0.66,12.10,31.0,37.7,,0.00,?,?,?,?,?,?,4.134,
40,0.71,14.10,31.0,30.8,,0.00,?,?,?,?,?,?,4.295,
41,0.66,16.26,31.0,30.8,,0.00,?,?,?,?,?,?,4.446,
42,0.66,15.27,31.0,30.8,,0.00,?,?,?,?,?,?,4.610,
43,0.65,14.82,31.0,30.8,,0.00,?,?,?,?,?,?,4.610,
44,0.68,12.83,31.0,30.8,,0.00,?,?,?,?,?,?,4.762,
45,0.66,15.92,31.0,16.9,,0.00,?,?,?,?,?,?,4.927,
46,0.67,14.10,31.0,16.9,,0.00,?,?,?,?,?,?,5.079,
47,0.66,14.82,31.0,16.9,,0.00,?,?,?,?,?,?,5.080,
48,0.68,15.00,31.0,16.9,,0.00,?,?,?,?,?,?,5.246,
49,0.67,16.48,31.0,9.8,,0.00,?,?,?,?,?,?,5.398,
50,0.64,15.91,31.0,9.8,,0.00,?,?,?,?,?,?,5.552,
51,0.69,14.52,31.0,9.8,,0.00,?,?,?,?,?,?,5.552,
52,0.62,15.06,31.0,9.8,,0.00,?,?,?,?,?,?,5.713,
53,0.69,10.68,31.0,7.8,,0.00,?,?,?,?,?,?,5.875,
54,0.68,19.79,31.0,7.8,,0.00,?,?,?,?,?,?,5.875,
55,0.66,11.27,31.0,7.8,,0.00,?,?,?,?,?,?,6.040,
56,0.74,15.00,31.0,7.8,,0.00,?,?,?,?,?,?,6.204,
57,0.64,14.25,31.0,7.8,,0.00,?,?,?,?,?,?,6.204,
58,0.72,12.34,31.0,6.2,,0.00,?,?,?,?,?,?,6.368,
59,0.71,14.69,31.0,6.2,,0.00,?,?,?,?,?,?,6.525,
60,0.69,17.02,31.0,6.2,,0.00,?,?,?,?,?,?,6.686,
61,0.71,11.42,31.0,6.2,,0.00,?,?,?,?,?,?,6.686,
62,0.74,16.46,31.0,6.6,,0.00,?,?,?,?,?,?,6.838,
63,0.62,16.14,31.0,6.6,,0.00,?,?,?,?,?,?,7.000,START@63.0m
64,0.60,11.27,31.0,6.6,,0.00,?,?,?,?,?,?,7.000,
65,0.58,16.23,31.0,6.6,,0.00,?,?,?,?,?,?,7.165,
66,0.57,13.89,31.0,6.6,,0.00,?,?,?,?,?,?,7.325,
67,0.60,14.54,31.0,5.5,,0.00,?,?,?,?,?,?,7.478,
68,0.56,15.92,31.0,5.5,,0.00,?,?,?,?,?,?,7.478,
69,0.58,14.02,31.0,5.5,,0.00,?,?,?,?,?,?,7.641,
70,0.56,16.09,31.0,5.5,,0.00,?,?,?,?,?,?,7.792,
71,0.52,14.31,31.0,5.5,,0.00,?,?,?,?,?,?,7.956,
72,0.51,16.48,31.0,5.5,,0.00,?,?,?,?,?,?,7.956,
73,0.51,14.77,31.0,5.5,,0.00,?,?,?,?,?,?,8.118,
74,0.55,14.52,31.0,5.5,,0.00,?,?,?,?,?,?,8.118,
75,0.51,14.31,31.0,5.5,,0.00,?,?,?,?,?,?,8.279,
76,0.50,13.91,31.0,5.5,,0.00,?,?,?,?,?,?,8.431,
77,0.51,15.68,31.0,5.5,,0.00,?,?,?,?,?,?,8.583,
78,0.52,16.80,31.0,5.5,,0.00,?,?,?,?,?,?,8.583,
79,0.51,13.79,31.0,5.5,,0.00,?,?,?,?,?,?,8.742,
80,0.51,15.13,31.0,5.5,,0.00,?,?,?,?,?,?,8.906,
81,0.50,15.03,31.0,5.5,,0.00,?,?,?,?,?,?,9.072,
82,0.52,17.78,31.0,5.5,,0.00,?,?,?,?,?,?,9.072,
83,0.54,12.42,31.3,5.5,,0.00,?,?,?,?,?,?,9.234,
84,0.60,18.12,31.0,5.5,,0.00,?,?,?,?,?,?,9.385,
85,0.52,18.40,31.0,5.6,,0.00,?,?,?,?,?,?,9.549,
86,0.72,4.57,31.0,5.6,,0.00,?,?,?,?,?,?,9.549,
87,0.57,20.46,31.0,5.6,,0.00,?,?,?,?,?,?,9.712,
88,0.44,13.99,31.0,5.6,,0.00,?,?,?,?,?,?,9.876,
89,0.52,13.25,31.0,5.6,,0.00,?,?,?,?,?,?,9.876,
90,0.51,16.89,31.0,5.5,,0.00,?,?,?,?,?,?,10.040,
91,0.52,14.49,31.0,5.5,,0.00,?,?,?,?,?,?,10.199,
92,0.51,15.38,31.0,5.5,,0.00,?,?,?,?,?,?,10.199,
93,0.53,13.74,31.0,5.5,,0.00,?,?,?,?,?,?,10.363,
94,0.52,16.33,31.0,5.5,,0.00,?,?,?,?,?,?,10.528,
95,0.51,15.53,31.0,5.5,,0.00,?,?,?,?,?,?,10.528,
96,0.52,16.10,31.0,5.5,,0.00,?,?,?,?,?,?,10.680,
97,0.53,17.02,31.0,5.5,,0.00,?,?,?,?,?,?,10.840,
98,0.53,15.52,31.0,5.5,,0.00,?,?,?,?,?,?,10.992,
99,0.55,15.75,31.0,5.5,,0.00,?,?,?,?,?,?,10.992,
100,0.53,14.74,31.0,5.7,,0.00,?,?,?,?,?,?,11.143,
101,0.57,14.45,31.0,5.7,,0.00,?,?,?,?,?,?,11.306,
102,0.55,16.17,31.0,5.7,,0.00,?,?,?,?,?,?,11.470,
103,0.53,14.50,31.0,5.7,,0.00,?,?,?,?,?,?,11.470,
104,0.56,15.63,31.0,5.5,,0.00,?,?,?,?,?,?,11.621,
105,0.56,15.28,31.0,5.5,,0.00,?,?,?,?,?,?,11.774,
106,0.57,15.01,31.0,5.5,,0.00,?,?,?,?,?,?,11.930,
107,0.55,16.04,31.0,5.5,,0.00,?,?,?,?,?,?,11.930,
108,0.56,14.83,31.0,7.2,,0.00,?,?,?,?,?,?,12.093,
109,0.55,15.01,31.0,7.2,,0.00,?,?,?,?,?,?,12.245,
110,0.54,14.31,31.0,7.2,,0.00,?,?,?,?,?,?,12.245,
111,0.55,14.11,31.0,7.2,,0.00,?,?,?,?,?,?,12.406,
112,0.56,15.86,31.0,8.6,,0.00,?,?,?,?,?,?,12.573,
113,0.56,14.77,31.0,8.6,,0.00,?,?,?,?,?,?,12.573,
114,0.58,14.90,31.0,8.6,,0.00,?,?,?,?,?,?,12.733,
115,0.60,15.75,31.0,8.6,,0.00,?,?,?,?,?,?,12.900,
116,0.60,15.22,31.0,8.6,,0.00,?,?,?,?,?,?,13.062,
117,0.58,15.43,31.0,8.6,,0.00,?,?,?,?,?,?,13.062,
118,0.56,14.85,31.0,8.6,,0.00,?,?,?,?,?,?,13.214,
119,0.56,14.67,31.0,8.6,,0.00,?,?,?,?,?,?,13.367,
120,0.55,14.44,31.0,8.6,,0.00,?,?,?,?,?,?,13.527,
121,0.54,15.75,31.0,8.6,,0.00,?,?,?,?,?,?,13.527,
122,0.54,14.33,31.0,8.6,,0.00,?,?,?,?,?,?,13.680,
123,0.56,16.21,31.0,8.6,,0.00,?,?,?,?,?,?,13.839,
124,0.54,15.70,31.0,8.6,,0.00,?,?,?,?,?,?,13.839,
125,0.56,15.82,31.0,8.6,,0.00,?,?,?,?,?,?,13.991,
126,0.57,16.32,31.0,8.5,,0.00,?,?,?,?,?,?,14.146,
127,0.58,15.77,31.0,8.5,,0.00,?,?,?,?,?,?,14.309,
128,0.56,15.16,31.0,8.5,,0.00,?,?,?,?,?,?,14.309,
129,0.53,14.49,31.0,8.5,,0.00,?,?,?,?,?,?,14.462,
130,0.54,14.47,31.0,8.5,,0.00,?,?,?,?,?,?,14.621,
131,0.53,15.50,31.0,8.5,,0.00,?,?,?,?,?,?,14.621,
132,0.53,15.28,31.0,8.5,,0.00,?,?,?,?,?,?,14.773,
133,0.54,15.40,31.0,8.5,,0.00,?,?,?,?,?,?,14.923,
134,0.53,15.45,31.0,8.5,,0.00,?,?,?,?,?,?,15.083,
135,0.53,15.71,31.0,8.5,,0.00,?,?,?,?,?,?,15.083,
136,0.52,14.50,31.0,8.5,,0.00,?,?,?,?,?,?,15.248,
137,0.54,15.57,31.0,8.5,,0.00,?,?,?,?,?,?,15.415,
138,0.55,14.82,31.0,8.5,,0.00,?,?,?,?,?,?,15.415,
139,0.55,14.70,31.0,8.5,,0.00,?,?,?,?,?,?,15.579,
140,0.55,13.40,31.0,8.7,,0.00,?,?,?,?,?,?,15.742,
141,0.53,15.60,31.0,8.7,,0.00,?,?,?,?,?,?,15.904,
142,0.55,15.09,31.0,8.7,,0.00,?,?,?,?,?,?,15.904,
143,0.55,15.52,31.0,8.7,,0.00,?,?,?,?,?,?,16.056,
144,0.55,16.75,31.0,8.3,,0.00,?,?,?,?,?,?,16.215,
145,0.52,15.22,31.0,8.3,,0.00,?,?,?,?,?,?,16.367,
146,0.53,15.35,31.0,8.3,,0.00,?,?,?,?,?,?,16.367,
147,0.53,14.96,31.0,8.3,,0.00,?,?,?,?,?,?,16.526,
148,0.53,15.35,31.0,7.4,,0.00,?,?,?,?,?,?,16.690,
149,0.53,14.95,31.0,7.4,,0.00,?,?,?,?,?,?,16.690,
150,0.52,15.53,31.0,7.4,,0.00,?,?,?,?,?,?,16.853,
151,0.53,14.15,31.0,7.4,,0.00,?,?,?,?,?,?,17.010,
152,0.51,14.96,31.0,7.4,,0.00,?,?,?,?,?,?,17.010,
153,0.52,14.36,31.0,7.5,,0.00,?,?,?,?,?,?,17.174,
154,0.52,15.67,31.5,7.5,,0.00,?,?,?,?,?,?,17.336,
155,0.52,15.48,31.3,7.5,,0.00,?,?,?,?,?,?,17.492,
156,0.53,15.11,31.0,7.5,,0.00,?,?,?,?,?,?,17.492,
157,0.53,15.58,31.3,5.2,,0.00,?,?,?,?,?,?,17.654,
158,0.50,15.21,31.0,5.2,,0.00,?,?,?,?,?,?,17.820,
159,0.53,14.80,31.0,5.2,,0.00,?,?,?,?,?,?,17.820,
160,0.51,15.92,31.0,5.2,,0.00,?,?,?,?,?,?,17.978,
161,0.52,15.57,31.0,5.2,,0.00,?,?,?,?,?,?,18.144,
162,0.53,16.28,31.0,5.2,,0.00,?,?,?,?,?,?,18.144,
163,0.50,15.23,31.0,5.1,,0.00,?,?,?,?,?,?,18.304,
164,0.48,14.83,31.0,5.1,,0.00,?,?,?,?,?,?,18.467,
165,0.48,14.74,31.0,5.1,,0.00,?,?,?,?,?,?,18.467,
166,0.47,15.14,31.0,5.1,,0.00,?,?,?,?,?,?,18.618,
167,0.49,15.13,31.0,4.4,,0.00,?,?,?,?,?,?,18.779,
168,0.49,15.06,31.0,4.4,,0.00,?,?,?,?,?,?,18.931,
169,0.49,15.26,31.0,4.4,,0.00,?,?,?,?,?,?,18.931,
170,0.49,14.69,31.0,4.4,,0.00,?,?,?,?,?,?,19.094,
171,0.50,16.80,31.0,4.4,,0.00,?,?,?,?,?,?,19.246,
172,0.50,15.35,31.0,4.4,,0.00,?,?,?,?,?,?,19.398,
173,0.51,14.13,31.0,4.4,,0.00,?,?,?,?,?,?,19.398,
174,0.50,16.06,31.0,4.4,,0.00,?,?,?,?,?,?,19.550,
175,0.50,13.96,31.0,4.4,,0.00,?,?,?,?,?,?,19.710,
176,0.52,15.84,31.0,4.4,,0.00,?,?,?,?,?,?,19.871,
